record,original_trial_index,dataset_prefix_candidate,filename_task_suffix_candidate,sample_rate_hz,cue_sample_index,cue_onset_time_s,cue_offset_estimate_s,cue_duration_s,cue_side,channel9_response_event_count_in_cue_interval,response_sample_index,response_marker_time_s,t_act_s,t_act_relative_to_cue_s,pre_response_endpoint_s,response_raw_at_edge,response_code_standardized,response_side,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,target_side,cue_response_direction_consistent,task_correct,task_correctness_status,task_correctness_source,response_latency_from_cue_s,cue_plus_3_deadline_time_s,cue_plus_3_deadline_covered,timely_response,timeliness_status,timeliness_source,direction_consistency_status,has_channel9_action_edge_in_cue_interval,response_marker_run_duration_s,response_minus_cue_onset_s,response_minus_cue_offset_s,target_schedule_proxy_s,marker_minus_schedule_proxy_s,marker_minus_cue_plus_2p0_s_sensitivity_only,marker_minus_cue_plus_2p2_s_sensitivity_only,target_onset_verified,reaction_time_s,reaction_time_status,t_act_status,direction_consistency_interpretation,cue_interval_action_marker_status
VisualCogA_Task-2,75,VisualCogA,2,256.0,171185,668.69140625,668.8984375,0.20703125,-1,1,171753,670.91015625,670.91015625,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,667.69140625,673.69140625,170929,172466,True,406,True,1,672.4921875,declared_response_code_observed,1.5859375,672.49609375,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,671.69140625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.5859375,2.21875,2.01171875,670.8984375,0.01171875,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,76,VisualCogA,2,256.0,173442,677.5078125,677.7109375,0.203125,-1,1,174009,679.72265625,679.72265625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,676.5078125,682.5078125,173186,174723,True,325,True,1,680.98828125,declared_response_code_observed,1.26953125,680.9921875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,680.5078125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.26953125,2.21484375,2.01171875,679.7109375,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,77,VisualCogA,2,256.0,175618,686.0078125,686.2109375,0.203125,1,1,176186,688.2265625,688.2265625,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,685.0078125,691.0078125,175362,176899,True,411,True,1,689.828125,declared_response_code_observed,1.60546875,689.83203125,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,689.0078125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.60546875,2.21875,2.015625,688.2109375,0.015625,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,78,VisualCogA,2,256.0,177883,694.85546875,695.05859375,0.203125,-1,1,178450,697.0703125,697.0703125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,693.85546875,699.85546875,177627,179164,True,312,True,1,698.28515625,declared_response_code_observed,1.21875,698.2890625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,697.85546875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.21875,2.21484375,2.01171875,697.05859375,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,79,VisualCogA,2,256.0,180047,703.30859375,703.51171875,0.203125,1,1,180614,705.5234375,705.5234375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,702.30859375,708.30859375,179791,181328,True,396,True,1,707.06640625,declared_response_code_observed,1.546875,707.0703125,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,706.30859375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.546875,2.21484375,2.01171875,705.51171875,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,80,VisualCogA,2,256.0,182295,712.08984375,712.296875,0.20703125,-1,1,182863,714.30859375,714.30859375,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,711.08984375,717.08984375,182039,183576,True,345,True,1,715.65234375,declared_response_code_observed,1.34765625,715.65625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,715.08984375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.34765625,2.21875,2.01171875,714.296875,0.01171875,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,81,VisualCogA,2,256.0,184492,720.671875,720.875,0.203125,1,1,185059,722.88671875,722.88671875,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,719.671875,725.671875,184236,185773,True,375,True,1,724.34765625,declared_response_code_observed,1.46484375,724.3515625,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,723.671875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.46484375,2.21484375,2.01171875,722.875,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,82,VisualCogA,2,256.0,186720,729.375,729.58203125,0.20703125,1,1,187288,731.59375,731.59375,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,728.375,734.375,186464,188001,True,352,True,1,732.96484375,declared_response_code_observed,1.375,732.96875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,732.375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.375,2.21875,2.01171875,731.58203125,0.01171875,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,83,VisualCogA,2,256.0,188925,737.98828125,738.19140625,0.203125,-1,1,189492,740.203125,740.203125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,736.98828125,742.98828125,188669,190206,True,333,True,1,741.5,declared_response_code_observed,1.30078125,741.50390625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,740.98828125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.30078125,2.21484375,2.01171875,740.19140625,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,84,VisualCogA,2,256.0,191109,746.51953125,746.72265625,0.203125,1,1,191677,748.73828125,748.73828125,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,745.51953125,751.51953125,190853,192390,True,358,True,1,750.1328125,declared_response_code_observed,1.3984375,750.13671875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,749.51953125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3984375,2.21875,2.015625,748.72265625,0.015625,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,85,VisualCogA,2,256.0,193322,755.1640625,755.3671875,0.203125,-1,1,193889,757.37890625,757.37890625,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,754.1640625,760.1640625,193066,194603,True,297,True,1,758.53515625,declared_response_code_observed,1.16015625,758.5390625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,758.1640625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.16015625,2.21484375,2.01171875,757.3671875,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,86,VisualCogA,2,256.0,195470,763.5546875,763.7578125,0.203125,-1,1,196038,765.7734375,765.7734375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,762.5546875,768.5546875,195214,196751,True,343,True,1,767.109375,declared_response_code_observed,1.33984375,767.11328125,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,766.5546875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.33984375,2.21875,2.015625,765.7578125,0.015625,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,87,VisualCogA,2,256.0,197671,772.15234375,772.35546875,0.203125,1,1,198238,774.3671875,774.3671875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,771.15234375,777.15234375,197415,198952,True,282,True,1,775.46484375,declared_response_code_observed,1.1015625,775.46875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,775.15234375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.1015625,2.21484375,2.01171875,774.35546875,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,88,VisualCogA,2,256.0,199803,780.48046875,780.68359375,0.203125,-1,1,200371,782.69921875,782.69921875,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,779.48046875,785.48046875,199547,201084,True,344,True,1,784.0390625,declared_response_code_observed,1.34375,784.04296875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,783.48046875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.34375,2.21875,2.015625,782.68359375,0.015625,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,89,VisualCogA,2,256.0,202000,789.0625,789.265625,0.203125,-1,1,202567,791.27734375,791.27734375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,788.0625,794.0625,201744,203281,True,453,True,1,793.04296875,declared_response_code_observed,1.76953125,793.046875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,792.0625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.76953125,2.21484375,2.01171875,791.265625,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,90,VisualCogA,2,256.0,204304,798.0625,798.265625,0.203125,-1,1,204871,800.27734375,800.27734375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,797.0625,803.0625,204048,205585,True,344,True,1,801.6171875,declared_response_code_observed,1.34375,801.62109375,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,801.0625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.34375,2.21484375,2.01171875,800.265625,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,91,VisualCogA,2,256.0,206500,806.640625,806.84765625,0.20703125,-1,1,207068,808.859375,808.859375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,805.640625,811.640625,206244,207781,True,396,True,1,810.40234375,declared_response_code_observed,1.546875,810.40625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,809.640625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.546875,2.21875,2.01171875,808.84765625,0.01171875,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,92,VisualCogA,2,256.0,208749,815.42578125,815.62890625,0.203125,1,1,209316,817.640625,817.640625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,814.42578125,820.42578125,208493,210030,True,326,True,1,818.91015625,declared_response_code_observed,1.2734375,818.9140625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,818.42578125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2734375,2.21484375,2.01171875,817.62890625,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,93,VisualCogA,2,256.0,210925,823.92578125,824.12890625,0.203125,-1,1,211493,826.14453125,826.14453125,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,822.92578125,828.92578125,210669,212206,True,372,True,1,827.59375,declared_response_code_observed,1.453125,827.59765625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,826.92578125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.453125,2.21875,2.015625,826.12890625,0.015625,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,94,VisualCogA,2,256.0,213150,832.6171875,832.8203125,0.203125,-1,1,213717,834.83203125,834.83203125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,831.6171875,837.6171875,212894,214431,True,324,True,1,836.09375,declared_response_code_observed,1.265625,836.09765625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,835.6171875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.265625,2.21484375,2.01171875,834.8203125,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,95,VisualCogA,2,256.0,215326,841.1171875,841.3203125,0.203125,-1,1,215894,843.3359375,843.3359375,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,840.1171875,846.1171875,215070,216607,True,354,True,1,844.71484375,declared_response_code_observed,1.3828125,844.71875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,844.1171875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3828125,2.21875,2.015625,843.3203125,0.015625,0.21875,0.018749999999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,96,VisualCogA,2,256.0,217535,849.74609375,849.94921875,0.203125,-1,1,218102,851.9609375,851.9609375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,848.74609375,854.74609375,217279,218816,True,328,True,1,853.23828125,declared_response_code_observed,1.28125,853.2421875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,852.74609375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.28125,2.21484375,2.01171875,851.94921875,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,97,VisualCogA,2,256.0,219715,858.26171875,858.46484375,0.203125,-1,1,220282,860.4765625,860.4765625,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,857.26171875,863.26171875,219459,220996,True,336,True,1,861.78515625,declared_response_code_observed,1.3125,861.7890625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,861.26171875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3125,2.21484375,2.01171875,860.46484375,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,98,VisualCogA,2,256.0,221904,866.8125,867.015625,0.203125,-1,1,222471,869.02734375,869.02734375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,865.8125,871.8125,221648,223185,True,340,True,1,870.3515625,declared_response_code_observed,1.328125,870.35546875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,869.8125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.328125,2.21484375,2.01171875,869.015625,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-2,99,VisualCogA,2,256.0,224096,875.375,875.578125,0.203125,-1,1,224663,877.58984375,877.58984375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,874.375,880.375,223840,225377,True,360,True,1,878.9921875,declared_response_code_observed,1.40625,878.99609375,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,878.375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.40625,2.21484375,2.01171875,877.578125,0.01171875,0.21484375,0.014843749999954525,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-1,0,VisualCogB,1,256.0,5154,20.1328125,20.33984375,0.20703125,-1,1,5726,22.3671875,22.3671875,2.234375,2.134375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,19.1328125,25.1328125,4898,6435,True,478,True,478,22.3671875,declared_response_code_observed,1.8671875,24.234375,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.234375,23.1328125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.8671875,2.234375,2.02734375,22.33984375,0.02734375,0.234375,0.03437500000000071,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-1,1,VisualCogB,1,256.0,7486,29.2421875,29.44921875,0.20703125,-1,1,8054,31.4609375,31.4609375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,28.2421875,34.2421875,7230,8767,True,309,True,309,31.4609375,declared_response_code_observed,1.20703125,32.66796875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,32.2421875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.20703125,2.21875,2.01171875,31.44921875,0.01171875,0.21875,0.01875000000000071,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-1,2,VisualCogB,1,256.0,9647,37.68359375,37.88671875,0.203125,1,1,10214,39.8984375,39.8984375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,36.68359375,42.68359375,9391,10928,True,279,True,279,39.8984375,declared_response_code_observed,1.08984375,40.98828125,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,40.68359375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.08984375,2.21484375,2.01171875,39.88671875,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-1,3,VisualCogB,1,256.0,11776,46.0,46.203125,0.203125,-1,1,12343,48.21484375,48.21484375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,45.0,51.0,11520,13057,True,261,True,261,48.21484375,declared_response_code_observed,1.01953125,49.234375,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,49.0,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.01953125,2.21484375,2.01171875,48.203125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-1,4,VisualCogB,1,256.0,13888,54.25,54.453125,0.203125,1,1,14455,56.46484375,56.46484375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,53.25,59.25,13632,15169,True,308,True,308,56.46484375,declared_response_code_observed,1.203125,57.66796875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,57.25,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.203125,2.21484375,2.01171875,56.453125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-1,5,VisualCogB,1,256.0,16049,62.69140625,62.89453125,0.203125,1,1,16616,64.90625,64.90625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,61.69140625,67.69140625,15793,17330,True,334,True,334,64.90625,declared_response_code_observed,1.3046875,66.2109375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,65.69140625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3046875,2.21484375,2.01171875,64.89453125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
