Dataset,Condition,Channel,N_trials,TimeFromCue,ObservedERP,SplineFit,SplineFitValid
VisualCogA_Task-2,右条件,F4,35,1.671875,16.467184838341918,17.505714515247924,1
VisualCogA_Task-2,右条件,F4,35,1.6796875,16.954152789716574,17.73979957553901,1
VisualCogA_Task-2,右条件,F4,35,1.6875,17.438341826199682,17.932237821605916,1
VisualCogA_Task-2,右条件,F4,35,1.6953125,17.52450365878524,18.09349526459595,1
VisualCogA_Task-2,右条件,F4,35,1.703125,17.218920817335352,18.23403791565642,1
VisualCogA_Task-2,右条件,F4,35,1.7109375,16.99604046792845,18.36433178593463,1
VisualCogA_Task-2,右条件,F4,35,1.71875,17.31475687278308,18.4948428865779,1
VisualCogA_Task-2,右条件,F4,35,1.7265625,18.29399613398956,18.63603722873352,1
VisualCogA_Task-2,右条件,F4,35,1.734375,19.52225688552607,18.798380823548804,1
VisualCogA_Task-2,右条件,F4,35,1.7421875,20.40917335700278,18.992339682171064,1
VisualCogA_Task-2,右条件,F4,35,1.75,20.618229055491575,19.2283798157476,1
VisualCogA_Task-2,右条件,F4,35,1.7578125,20.384508282765232,19.514101502966046,1
VisualCogA_Task-2,右条件,F4,35,1.765625,20.161972471980572,19.84485161423325,1
VisualCogA_Task-2,右条件,F4,35,1.7734375,20.235068307699173,20.21270260842614,1
VisualCogA_Task-2,右条件,F4,35,1.78125,20.513781846588895,20.60972691077996,1
VisualCogA_Task-2,右条件,F4,35,1.7890625,20.82253031587703,21.02799694652996,1
VisualCogA_Task-2,右条件,F4,35,1.796875,21.122920501023795,21.459585140911386,1
VisualCogA_Task-2,右条件,F4,35,1.8046875,21.60720201648087,21.896563919159487,1
VisualCogA_Task-2,右条件,F4,35,1.8125,22.31066905235322,22.331005706509504,1
VisualCogA_Task-2,右条件,F4,35,1.8203125,23.02497598228219,22.754982928196696,1
VisualCogA_Task-2,右条件,F4,35,1.828125,23.490016171068564,23.16056800945631,1
VisualCogA_Task-2,右条件,F4,35,1.8359375,23.726730556437982,23.539833375523575,1
VisualCogA_Task-2,右条件,F4,35,1.84375,23.841921515935308,23.885410401476467,1
VisualCogA_Task-2,右条件,F4,35,1.8515625,23.913026029013935,24.1975999559776,1
VisualCogA_Task-2,右条件,F4,35,1.859375,23.973207170898153,24.482270915880378,1
VisualCogA_Task-2,右条件,F4,35,1.8671875,24.190402670688677,24.74541725463879,1
VisualCogA_Task-2,右条件,F4,35,1.875,24.665973663812945,24.993032945706876,1
VisualCogA_Task-2,右条件,F4,35,1.8828125,25.35523235844252,25.23111196253865,1
VisualCogA_Task-2,右条件,F4,35,1.890625,25.998043875973966,25.46564827858812,1
VisualCogA_Task-2,右条件,F4,35,1.8984375,26.3343573363187,25.7026358673093,1
VisualCogA_Task-2,右条件,F4,35,1.90625,26.244982879689893,25.948068702156224,1
VisualCogA_Task-2,右条件,F4,35,1.9140625,25.979779025588005,26.2079407565829,1
VisualCogA_Task-2,右条件,F4,35,1.921875,25.95009249992285,26.488246004043333,1
VisualCogA_Task-2,右条件,F4,35,1.9296875,26.42022163658954,26.794943907648836,1
VisualCogA_Task-2,右条件,F4,35,1.9375,27.145231107999702,27.13043343374448,1
VisualCogA_Task-2,右条件,F4,35,1.9453125,27.72161210950539,27.490506974939223,1
VisualCogA_Task-2,右条件,F4,35,1.953125,28.02544687744241,27.870239216558133,1
VisualCogA_Task-2,右条件,F4,35,1.9609375,28.32144055349358,28.264704843926218,1
VisualCogA_Task-2,右条件,F4,35,1.96875,28.767403095106015,28.66897854236855,1
VisualCogA_Task-2,右条件,F4,35,1.9765625,29.277157510308793,29.078134997210128,1
VisualCogA_Task-2,右条件,F4,35,1.984375,29.65152966000899,29.487248893776012,1
VisualCogA_Task-2,右条件,F4,35,1.9921875,29.908069823284457,29.891394917391246,1
VisualCogA_Task-2,右条件,F4,35,2.0,30.17223785005619,30.285647753380864,1
VisualCogA_Task-2,右条件,F4,35,2.0078125,30.538781528614532,30.665082087069873,1
VisualCogA_Task-2,右条件,F4,35,2.015625,30.86098106714451,31.024772603783365,1
VisualCogA_Task-2,右条件,F4,35,2.0234375,31.04310641454804,31.361016824200057,1
VisualCogA_Task-2,右条件,F4,35,2.03125,31.20067351865447,31.676506192796793,1
VisualCogA_Task-2,右条件,F4,35,2.0390625,31.62094176730193,31.976015007036857,1
VisualCogA_Task-2,右条件,F4,35,2.046875,32.31495417717532,32.26431869990772,1
VisualCogA_Task-2,右条件,F4,35,2.0546875,33.025944804687484,32.54619270439686,1
VisualCogA_Task-2,右条件,F4,35,2.0625,33.48162881997844,32.82641245349174,1
VisualCogA_Task-2,右条件,F4,35,2.0703125,33.762624835406136,33.10975338017984,1
VisualCogA_Task-2,右条件,F4,35,2.078125,33.98785852136809,33.400990917448624,1
VisualCogA_Task-2,右条件,F4,35,2.0859375,34.11439957207096,33.70490049828556,1
VisualCogA_Task-2,右条件,F4,35,2.09375,34.02722317992976,34.026257555678114,1
VisualCogA_Task-2,右条件,F4,35,2.1015625,33.8741197907638,34.369837522613786,1
VisualCogA_Task-2,右条件,F4,35,2.109375,33.814252991089965,34.740051266079575,1
VisualCogA_Task-2,右条件,F4,35,2.1171875,33.99041820089593,35.134764964222626,1
VisualCogA_Task-2,右条件,F4,35,2.125,34.50420269168638,35.54618381433526,1
VisualCogA_Task-2,右条件,F4,35,2.1328125,35.3894593526953,35.96632635591756,1
VisualCogA_Task-2,右条件,F4,35,2.140625,36.36900057004096,36.3872111284696,1
VisualCogA_Task-2,右条件,F4,35,2.1484375,37.1764237196135,36.80085667149147,1
VisualCogA_Task-2,右条件,F4,35,2.15625,37.7731705882349,37.19928152448328,1
VisualCogA_Task-2,右条件,F4,35,2.1640625,38.36852155711776,37.57450422694509,1
VisualCogA_Task-2,右条件,F4,35,2.171875,38.975331864598424,37.91854331837699,1
VisualCogA_Task-2,右条件,F4,35,2.1796875,39.395815286800094,38.22341733827907,1
VisualCogA_Task-2,右条件,F4,35,2.1875,39.417843923504364,38.481144826151414,1
VisualCogA_Task-2,右条件,F4,35,2.1953125,39.16236728028915,38.683768133936496,1
VisualCogA_Task-2,右条件,F4,35,2.203125,38.8327422211147,38.82837785136604,1
VisualCogA_Task-2,右条件,F4,35,2.2109375,38.55069478545559,38.92332785342782,1
VisualCogA_Task-2,右条件,F4,35,2.21875,38.25807238787456,38.97849601142336,1
VisualCogA_Task-2,右条件,F4,35,2.2265625,38.044722458008344,39.003760196654184,1
VisualCogA_Task-2,右条件,F4,35,2.234375,38.06621134264299,39.0089982804218,1
VisualCogA_Task-2,右条件,F4,35,2.2421875,38.34930186754411,39.004088134027725,1
VisualCogA_Task-2,右条件,F4,35,2.25,38.567072595189096,38.99890762877352,1
VisualCogA_Task-2,右条件,F4,35,2.2578125,38.47806507499628,39.00333463596066,1
VisualCogA_Task-2,右条件,F4,35,2.265625,38.23758204972581,39.027247026890684,1
VisualCogA_Task-2,右条件,F4,35,2.2734375,38.42972230483517,39.0805226728651,1
VisualCogA_Task-2,右条件,F4,35,2.28125,39.325485399695005,39.17303944518544,1
VisualCogA_Task-2,右条件,F4,35,2.2890625,40.52930249453527,39.31255537360212,1
VisualCogA_Task-2,右条件,F4,35,2.296875,41.21268777271897,39.49321830309712,1
VisualCogA_Task-2,右条件,F4,35,2.3046875,41.0137702855952,39.70379704639173,1
VisualCogA_Task-2,右条件,F4,35,2.3125,40.23350201932862,39.93304716526593,1
VisualCogA_Task-2,右条件,F4,35,2.3203125,39.548312895651826,40.16972422149968,1
VisualCogA_Task-2,右条件,F4,35,2.328125,39.36230987710176,40.40258377687295,1
VisualCogA_Task-2,右条件,F4,35,2.3359375,39.74654146532812,40.62038139316571,1
VisualCogA_Task-2,右条件,F4,35,2.34375,40.482787277851635,40.81187263215793,1
VisualCogA_Task-2,右条件,F4,35,2.3515625,41.39225990784716,40.96581305562955,1
VisualCogA_Task-2,右条件,F4,35,2.359375,42.20670067739446,41.07095822536057,1
VisualCogA_Task-2,右条件,F4,35,2.3671875,42.63654620381885,41.11606370313095,1
VisualCogA_Task-2,右条件,F4,35,2.375,42.37818202677954,41.09027219512665,1
VisualCogA_Task-2,右条件,F4,35,2.3828125,41.44258964906425,40.99211309596748,1
VisualCogA_Task-2,右条件,F4,35,2.390625,40.16020295892942,40.82977855815434,1
VisualCogA_Task-2,右条件,F4,35,2.3984375,39.1954387117738,40.61190310702696,1
VisualCogA_Task-2,右条件,F4,35,2.40625,38.962275036910114,40.34712126792506,1
VisualCogA_Task-2,右条件,F4,35,2.4140625,39.345655364669824,40.0440675661884,1
VisualCogA_Task-2,右条件,F4,35,2.421875,39.72314865805227,39.7113765271567,1
VisualCogA_Task-2,右条件,F4,35,2.4296875,39.59873925583273,39.357682676169716,1
VisualCogA_Task-2,右条件,F4,35,2.4375,38.86210290458927,38.99162053856716,1
VisualCogA_Task-2,右条件,F4,35,2.4453125,37.933615309137444,38.62182463968877,1
VisualCogA_Task-2,右条件,F4,35,2.453125,37.28520220313184,38.25692950487429,1
VisualCogA_Task-2,右条件,F4,35,2.4609375,37.166012454451526,37.90556946445761,1
VisualCogA_Task-2,右条件,F4,35,2.46875,37.34519228170461,37.57625987082881,1
VisualCogA_Task-2,右条件,F4,35,2.4765625,37.544222549298354,37.277195194253,1
VisualCogA_Task-2,右条件,F4,35,2.484375,37.63928086613846,37.01651635151393,1
VisualCogA_Task-2,右条件,F4,35,2.4921875,37.763011364365774,36.80236425939533,1
VisualCogA_Task-2,右条件,F4,35,2.5,37.890280725732616,36.64287983468097,1
VisualCogA_Task-2,右条件,F4,35,2.5078125,37.869737834192,36.54620399415457,1
VisualCogA_Task-2,右条件,F4,35,2.515625,37.467837671067755,36.52047765459987,1
VisualCogA_Task-2,右条件,F4,35,2.5234375,36.81949943936125,36.57384173280065,1
VisualCogA_Task-2,右条件,F4,35,2.53125,36.327793649509914,36.71443714554062,1
VisualCogA_Task-2,右条件,F4,35,2.5390625,36.45979150478162,36.95040480960354,1
VisualCogA_Task-2,右条件,F4,35,2.546875,37.1780416832741,37.289885641773154,1
VisualCogA_Task-2,右条件,F4,35,2.5546875,38.12597293488832,37.73883988730593,1
VisualCogA_Task-2,右条件,F4,35,2.5625,38.88254539716934,38.28590957209882,1
VisualCogA_Task-2,右条件,F4,35,2.5703125,39.40194145584264,38.911478143874014,1
VisualCogA_Task-2,右条件,F4,35,2.578125,39.70490717102172,39.59587818921024,1
VisualCogA_Task-2,右条件,F4,35,2.5859375,39.81394966710633,40.3194422946862,1
VisualCogA_Task-2,右条件,F4,35,2.59375,39.670556323330246,41.06250304688061,1
VisualCogA_Task-2,右条件,F4,35,2.6015625,39.609554719569715,41.80539303237218,1
VisualCogA_Task-2,右条件,F4,35,2.609375,40.138053802191926,42.52844483773964,1
VisualCogA_Task-2,右条件,F4,35,2.6171875,41.563883364477505,43.21199104956168,1
VisualCogA_Task-2,右条件,F4,35,2.625,43.47369171020217,43.83636425441701,1
VisualCogA_Task-2,右条件,F4,35,2.6328125,45.23938855156086,44.38189703888436,1
VisualCogA_Task-2,右条件,F4,35,2.640625,46.321752230907244,44.829268386232506,1
VisualCogA_Task-2,右条件,F4,35,2.6484375,46.62361082727841,45.17101062195712,1
VisualCogA_Task-2,右条件,F4,35,2.65625,46.246230753480475,45.41418094585657,1
VisualCogA_Task-2,右条件,F4,35,2.6640625,45.659789442140735,45.566724189778355,1
VisualCogA_Task-2,右条件,F4,35,2.671875,45.406576301727554,45.63658518556994,1
VisualCogA_Task-2,右条件,F4,35,2.6796875,45.91288342979282,45.63170876507881,1
VisualCogA_Task-2,右条件,F4,35,2.6875,46.83563073105037,45.560039760152456,1
VisualCogA_Task-2,右条件,F4,35,2.6953125,47.36443933539387,45.42952300263836,1
VisualCogA_Task-2,右条件,F4,35,2.703125,46.773472860759526,45.248103324384,1
VisualCogA_Task-2,右条件,F4,35,2.7109375,45.357154333835595,45.023725557236844,1
VisualCogA_Task-2,右条件,F4,35,2.71875,43.98387876072234,44.7643345330444,1
VisualCogA_Task-2,右条件,F4,35,2.7265625,43.37089515046219,44.47787506429107,1
VisualCogA_Task-2,右条件,F4,35,2.734375,43.32505573754143,44.172212729847665,1
VisualCogA_Task-2,右条件,F4,35,2.7421875,43.40363168145354,43.85495339195247,1
VisualCogA_Task-2,右条件,F4,35,2.75,43.27651648962043,43.5336497806259,1
VisualCogA_Task-2,右条件,F4,35,2.7578125,42.99635890269823,43.215854625888326,1
VisualCogA_Task-2,右条件,F4,35,2.765625,42.448650663722375,42.90912065776011,1
VisualCogA_Task-2,右条件,F4,35,2.7734375,41.685086272421394,42.62100060626165,1
VisualCogA_Task-2,右条件,F4,35,2.78125,40.93134831391376,42.35904720141332,1
VisualCogA_Task-2,右条件,F4,35,2.7890625,40.76473923815346,42.130813173235495,1
VisualCogA_Task-2,右条件,F4,35,2.796875,41.28732622192688,41.94385125174854,1
VisualCogA_Task-2,右条件,F4,35,2.8046875,42.15572391285011,41.80571416697286,1
VisualCogA_Task-2,右条件,F4,35,2.8125,42.71223752787008,41.72395464892882,1
VisualCogA_Task-2,右条件,F4,35,2.8203125,42.92100199747694,41.70474311715339,1
VisualCogA_Task-2,右条件,F4,35,2.828125,42.96395903479921,41.740520494350235,1
VisualCogA_Task-2,右条件,F4,35,2.8359375,43.06673334373775,41.81586766847847,1
VisualCogA_Task-2,右条件,F4,35,2.84375,43.00235834367133,41.91527284756158,1
VisualCogA_Task-2,右条件,F4,35,2.8515625,42.75121146061409,42.02322423962302,1
VisualCogA_Task-2,右条件,F4,35,2.859375,42.27998165053219,42.12421005268628,1
VisualCogA_Task-2,右条件,F4,35,2.8671875,41.84808642513278,42.20271849477482,1
VisualCogA_Task-2,右条件,F4,35,2.875,41.3806895352129,42.24323777391211,1
VisualCogA_Task-2,右条件,F4,35,2.8828125,40.93566936132873,42.23025609812161,1
VisualCogA_Task-2,右条件,F4,35,2.890625,40.49578871457876,42.14826167542682,1
VisualCogA_Task-2,右条件,F4,35,2.8984375,40.58013984763272,41.981742713851176,1
VisualCogA_Task-2,右条件,F4,35,2.90625,41.273983150673466,41.715557496968685,1
VisualCogA_Task-2,右条件,F4,35,2.9140625,42.32802172218196,41.35359184758908,1
VisualCogA_Task-2,右条件,F4,35,2.921875,42.75113798769072,40.927529538832914,1
VisualCogA_Task-2,右条件,F4,35,2.9296875,42.228047619419954,40.471257901584664,1
VisualCogA_Task-2,右条件,F4,35,2.9375,40.781071641805426,40.01866426672885,1
VisualCogA_Task-2,右条件,F4,35,2.9453125,39.30542023697318,39.60363596514999,1
VisualCogA_Task-2,右条件,F4,35,2.953125,38.1831151314356,39.26006032773259,1
VisualCogA_Task-2,右条件,F4,35,2.9609375,38.00993857053519,39.02182468536114,1
VisualCogA_Task-2,右条件,F4,35,2.96875,38.31936674231289,38.92281636892017,1
VisualCogA_Task-2,右条件,F4,35,2.9765625,39.13069868761206,38.996922709294175,1
VisualCogA_Task-2,右条件,F4,35,2.984375,39.52047847510968,39.278031037367654,1
VisualCogA_Task-2,右条件,F4,35,2.9921875,40.196263623547736,39.800028684025136,1
VisualCogB_Task-1,左条件,F3,41,-1.0,16.716919541923588,19.021080350374,1
VisualCogB_Task-1,左条件,F3,41,-0.9921875,18.81511286782105,18.559569291377986,1
VisualCogB_Task-1,左条件,F3,41,-0.984375,20.386776644244296,18.08238529345063,1
VisualCogB_Task-1,左条件,F3,41,-0.9765625,19.35569403986844,17.591978465552252,1
VisualCogB_Task-1,左条件,F3,41,-0.96875,17.907897644973428,17.090798916643188,1
VisualCogB_Task-1,左条件,F3,41,-0.9609375,16.593269442156984,16.581296755683777,1
VisualCogB_Task-1,左条件,F3,41,-0.953125,15.793036025065584,16.06592209163435,1
VisualCogB_Task-1,左条件,F3,41,-0.9453125,14.853373410534093,15.547125033455227,1
VisualCogB_Task-1,左条件,F3,41,-0.9375,13.920152924671875,15.027355690106756,1
VisualCogB_Task-1,左条件,F3,41,-0.9296875,12.91255303443197,14.509064170549264,1
VisualCogB_Task-1,左条件,F3,41,-0.921875,12.2182883152012,13.994700583743077,1
VisualCogB_Task-1,左条件,F3,41,-0.9140625,11.952647105378599,13.486715038648537,1
VisualCogB_Task-1,左条件,F3,41,-0.90625,12.379454968165428,12.987756596964548,1
VisualCogB_Task-1,左条件,F3,41,-0.8984375,13.153341050110177,12.502984115427651,1
VisualCogB_Task-1,左条件,F3,41,-0.890625,13.879080731063839,12.039274391234683,1
VisualCogB_Task-1,左条件,F3,41,-0.8828125,13.889015676641668,11.603537634613659,1
VisualCogB_Task-1,左条件,F3,41,-0.875,12.957936342750164,11.202684055792586,1
VisualCogB_Task-1,左条件,F3,41,-0.8671875,11.39654028207455,10.84362386499947,1
VisualCogB_Task-1,左条件,F3,41,-0.859375,10.17850665472278,10.533267272462325,1
VisualCogB_Task-1,左条件,F3,41,-0.8515625,9.751456243642215,10.278524488409161,1
VisualCogB_Task-1,左条件,F3,41,-0.84375,9.87504151647167,10.086305723067984,1
VisualCogB_Task-1,左条件,F3,41,-0.8359375,9.893736720015047,9.963521186666807,1
VisualCogB_Task-1,左条件,F3,41,-0.828125,9.789527092873003,9.917081089433637,1
VisualCogB_Task-1,左条件,F3,41,-0.8203125,9.84658850206216,9.953800075969578,1
VisualCogB_Task-1,左条件,F3,41,-0.8125,10.222187887245257,10.072388025346577,1
VisualCogB_Task-1,左条件,F3,41,-0.8046875,10.663951572926264,10.257397836892219,1
VisualCogB_Task-1,左条件,F3,41,-0.796875,10.934378746786349,10.491957059700852,1
VisualCogB_Task-1,左条件,F3,41,-0.7890625,10.68651090247447,10.759193242866814,1
VisualCogB_Task-1,左条件,F3,41,-0.78125,9.96399428575095,11.042233935484457,1
VisualCogB_Task-1,左条件,F3,41,-0.7734375,9.34547360203332,11.324206686648118,1
VisualCogB_Task-1,左条件,F3,41,-0.765625,9.659861188805037,11.588239045452148,1
VisualCogB_Task-1,左条件,F3,41,-0.7578125,10.948209982425924,11.817458560990882,1
VisualCogB_Task-1,左条件,F3,41,-0.75,12.400467331036774,11.994992782358668,1
VisualCogB_Task-1,左条件,F3,41,-0.7421875,13.097857381881047,12.103969258649856,1
VisualCogB_Task-1,左条件,F3,41,-0.734375,13.00295466014729,12.127515538958775,1
VisualCogB_Task-1,左条件,F3,41,-0.7265625,12.685822331701333,12.05295723913774,1
VisualCogB_Task-1,左条件,F3,41,-0.71875,12.620758085684734,11.88814062716166,1
VisualCogB_Task-1,左条件,F3,41,-0.7109375,12.714766352397275,11.64717235335733,1
VisualCogB_Task-1,左条件,F3,41,-0.703125,12.709821689608376,11.344160597959258,1
VisualCogB_Task-1,左条件,F3,41,-0.6953125,12.285061433436827,10.993213541201948,1
VisualCogB_Task-1,左条件,F3,41,-0.6875,11.165168544691277,10.60843936331991,1
VisualCogB_Task-1,左条件,F3,41,-0.6796875,9.443353866152622,10.203946244547648,1
VisualCogB_Task-1,左条件,F3,41,-0.671875,7.94156012350145,9.793842365119668,1
VisualCogB_Task-1,左条件,F3,41,-0.6640625,7.456109847102581,9.392235905270475,1
VisualCogB_Task-1,左条件,F3,41,-0.65625,7.9275047815302795,9.013235045234577,1
VisualCogB_Task-1,左条件,F3,41,-0.6484375,8.579106693764404,8.67094796524648,1
VisualCogB_Task-1,左条件,F3,41,-0.640625,8.891461038547538,8.378872057262102,1
VisualCogB_Task-1,左条件,F3,41,-0.6328125,8.731581397090677,8.140510005429022,1
VisualCogB_Task-1,左条件,F3,41,-0.625,8.12822073310258,7.951208093388978,1
VisualCogB_Task-1,左条件,F3,41,-0.6171875,7.313120873294516,7.806074245839541,1
VisualCogB_Task-1,左条件,F3,41,-0.609375,6.809644216061264,7.700216387478281,1
VisualCogB_Task-1,左条件,F3,41,-0.6015625,7.075410422355582,7.628742443002764,1
VisualCogB_Task-1,左条件,F3,41,-0.59375,8.16826979276885,7.586760337110558,1
VisualCogB_Task-1,左条件,F3,41,-0.5859375,9.444020358529773,7.569377994499231,1
VisualCogB_Task-1,左条件,F3,41,-0.578125,9.938804126855782,7.571703339866355,1
VisualCogB_Task-1,左条件,F3,41,-0.5703125,9.130405261208386,7.588844297909494,1
VisualCogB_Task-1,左条件,F3,41,-0.5625,7.490965505665821,7.615908793326218,1
VisualCogB_Task-1,左条件,F3,41,-0.5546875,6.1357078744322955,7.648007016442547,1
VisualCogB_Task-1,左条件,F3,41,-0.546875,5.8588045909431745,7.680617039004292,1
VisualCogB_Task-1,左条件,F3,41,-0.5390625,6.516004502135989,7.709988379244959,1
VisualCogB_Task-1,左条件,F3,41,-0.53125,7.413131636985665,7.732467694217909,1
VisualCogB_Task-1,左条件,F3,41,-0.5234375,7.914837790281613,7.7444016409764975,1
VisualCogB_Task-1,左条件,F3,41,-0.515625,7.8261926860076345,7.7421368765740874,1
VisualCogB_Task-1,左条件,F3,41,-0.5078125,7.4498127425798835,7.722020058064036,1
VisualCogB_Task-1,左条件,F3,41,-0.5,7.350827193118661,7.680397842499701,1
VisualCogB_Task-1,左条件,F3,41,-0.4921875,7.764669285683545,7.613616886934443,1
VisualCogB_Task-1,左条件,F3,41,-0.484375,8.347862671623606,7.518023848421622,1
VisualCogB_Task-1,左条件,F3,41,-0.4765625,8.516390664052446,7.389965384014595,1
VisualCogB_Task-1,左条件,F3,41,-0.46875,8.02158103957652,7.225788150766723,1
VisualCogB_Task-1,左条件,F3,41,-0.4609375,7.046502890056392,7.023038778746171,1
VisualCogB_Task-1,左条件,F3,41,-0.453125,5.955467697488877,6.786453904742504,1
VisualCogB_Task-1,左条件,F3,41,-0.4453125,5.101935421198274,6.523436104682869,1
VisualCogB_Task-1,左条件,F3,41,-0.4375,4.786197973500835,6.241392323991064,1
VisualCogB_Task-1,左条件,F3,41,-0.4296875,5.098269678494117,5.9477295080908705,1
VisualCogB_Task-1,左条件,F3,41,-0.421875,5.814702719724993,5.649854602406084,1
VisualCogB_Task-1,左条件,F3,41,-0.4140625,6.4596357851252595,5.3551745523604914,1
VisualCogB_Task-1,左条件,F3,41,-0.40625,6.555582945518147,5.071096303377884,1
VisualCogB_Task-1,左条件,F3,41,-0.3984375,6.017451517548671,4.805026800882051,1
VisualCogB_Task-1,左条件,F3,41,-0.390625,5.288293816126765,4.564372990296784,1
VisualCogB_Task-1,左条件,F3,41,-0.3828125,4.938282166752332,4.356541817045871,1
VisualCogB_Task-1,左条件,F3,41,-0.375,5.080897425995942,4.188586517095587,1
VisualCogB_Task-1,左条件,F3,41,-0.3671875,5.157820677780915,4.0598342443651,1
VisualCogB_Task-1,左条件,F3,41,-0.359375,4.485720242166524,3.9621068084523685,1
VisualCogB_Task-1,左条件,F3,41,-0.3515625,3.0385489360444353,3.886916468671492,1
VisualCogB_Task-1,左条件,F3,41,-0.34375,1.5723176976914026,3.8257754843365737,1
VisualCogB_Task-1,左条件,F3,41,-0.3359375,1.04548371064567,3.770196114761718,1
VisualCogB_Task-1,左条件,F3,41,-0.328125,1.7442400589286788,3.7116906192610255,1
VisualCogB_Task-1,左条件,F3,41,-0.3203125,2.9989602671561255,3.6417712571486014,1
VisualCogB_Task-1,左条件,F3,41,-0.3125,3.8986037026145772,3.5519502877385487,1
VisualCogB_Task-1,左条件,F3,41,-0.3046875,4.146556373109137,3.433739970344967,1
VisualCogB_Task-1,左条件,F3,41,-0.296875,3.934959788332584,3.2786525642819635,1
VisualCogB_Task-1,左条件,F3,41,-0.2890625,3.3665528176626376,3.0782123251598046,1
VisualCogB_Task-1,左条件,F3,41,-0.28125,2.5720056209670608,2.828813235391113,1
VisualCogB_Task-1,左条件,F3,41,-0.2734375,2.019547175426523,2.5391708025884636,1
VisualCogB_Task-1,左条件,F3,41,-0.265625,2.118139112858698,2.2199196619542665,1
VisualCogB_Task-1,左条件,F3,41,-0.2578125,2.6925846413832812,1.8816944486909328,1
VisualCogB_Task-1,左条件,F3,41,-0.25,3.087113978713052,1.5351297980008765,1
VisualCogB_Task-1,左条件,F3,41,-0.2421875,2.832017594060665,1.1908603450865063,1
VisualCogB_Task-1,左条件,F3,41,-0.234375,2.056223095509581,0.8595207251502356,1
VisualCogB_Task-1,左条件,F3,41,-0.2265625,1.1868090702952532,0.5517455733944753,1
VisualCogB_Task-1,左条件,F3,41,-0.21875,0.3935978123239024,0.2781695250216365,1
VisualCogB_Task-1,左条件,F3,41,-0.2109375,-0.3653240233410953,0.04942721523413174,1
VisualCogB_Task-1,左条件,F3,41,-0.203125,-0.9946781573568114,-0.12384672076562842,1
VisualCogB_Task-1,左条件,F3,41,-0.1953125,-1.2002414773639352,-0.23267611094161644,1
VisualCogB_Task-1,左条件,F3,41,-0.1875,-0.8356490899201715,-0.2803418625968648,1
VisualCogB_Task-1,左条件,F3,41,-0.1796875,-0.13847148774451526,-0.27561854227305416,1
VisualCogB_Task-1,左条件,F3,41,-0.171875,0.40067269166267083,-0.22730662999883988,1
VisualCogB_Task-1,左条件,F3,41,-0.1640625,0.4681621034389613,-0.14420660580287747,1
VisualCogB_Task-1,左条件,F3,41,-0.15625,0.12159794460501537,-0.03511894971382257,1
VisualCogB_Task-1,左条件,F3,41,-0.1484375,-0.3781540608965044,0.09115585823966987,1
VisualCogB_Task-1,左条件,F3,41,-0.140625,-0.9402031757116811,0.22581733802894421,1
VisualCogB_Task-1,左条件,F3,41,-0.1328125,-1.5659467336821902,0.36006500962534466,1
VisualCogB_Task-1,左条件,F3,41,-0.125,-2.0789897284062606,0.4850983930002163,1
VisualCogB_Task-1,左条件,F3,41,-0.1171875,-2.0307107956216863,0.5921170081249032,1
VisualCogB_Task-1,左条件,F3,41,-0.109375,-0.9556174688292678,0.6724452091367942,1
VisualCogB_Task-1,左条件,F3,41,-0.1015625,1.1413283799064817,0.721193336365328,1
VisualCogB_Task-1,左条件,F3,41,-0.09375,3.4351135659358794,0.7378487280868574,1
VisualCogB_Task-1,左条件,F3,41,-0.0859375,4.77887717689248,0.7221425393082908,1
VisualCogB_Task-1,左条件,F3,41,-0.078125,4.487962028181924,0.6738059250365354,1
VisualCogB_Task-1,左条件,F3,41,-0.0703125,2.757872435747153,0.5925700402784985,1
VisualCogB_Task-1,左条件,F3,41,-0.0625,0.615815205141368,0.4781660400410885,1
VisualCogB_Task-1,左条件,F3,41,-0.0546875,-0.6399945704029028,0.3303250793312128,1
VisualCogB_Task-1,左条件,F3,41,-0.046875,-0.5708235212126151,0.14877831315577872,1
VisualCogB_Task-1,左条件,F3,41,-0.0390625,-0.023915293657929118,-0.06674310347830552,1
VisualCogB_Task-1,左条件,F3,41,-0.03125,-0.19003937321629022,-0.31650801556413244,1
VisualCogB_Task-1,左条件,F3,41,-0.0234375,-1.248546809329353,-0.6007843747112449,1
VisualCogB_Task-1,左条件,F3,41,-0.015625,-2.4107660474564216,-0.9182014297937631,1
VisualCogB_Task-1,左条件,F3,41,-0.0078125,-2.9993318980602646,-1.262357954426042,1
VisualCogB_Task-1,左条件,F3,41,0.0,-3.0706334546994745,-1.62589064585308,1
VisualCogB_Task-1,左条件,F3,41,0.0078125,-2.9752172769142358,-2.0014362013198745,1
VisualCogB_Task-1,左条件,F3,41,0.015625,-2.882338789997122,-2.3816313180714235,1
VisualCogB_Task-1,左条件,F3,41,0.0234375,-2.7549240936281083,-2.759112693352725,1
VisualCogB_Task-1,左条件,F3,41,0.03125,-2.578969220360069,-3.1265170244087757,1
VisualCogB_Task-1,左条件,F3,41,0.0390625,-2.404302154386864,-3.476481008484575,1
VisualCogB_Task-1,左条件,F3,41,0.046875,-2.4321673761216465,-3.801641342825119,1
VisualCogB_Task-1,左条件,F3,41,0.0546875,-2.869295403828004,-4.094634724675406,1
VisualCogB_Task-1,左条件,F3,41,0.0625,-3.6549675098938064,-4.348097851280436,1
VisualCogB_Task-1,左条件,F3,41,0.0703125,-4.408323008500227,-4.555885695025612,1
