record,original_trial_index,q1_trial_index,q1_quality_pass,q1_final_drop,eeg_quality,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,choice_side,stage,analysis_variant,filename_task_code_candidate,task_mapping_status,sample_rate_hz,window_n_samples,window_duration_s,erp_filter_band_hz,tf_filter_band_hz,hard_clip_threshold_raw_value,qc_valid,erp_qc_valid,tf_qc_valid,erp_hard_clip,tf_hard_clip,erp_nonfinite,tf_nonfinite,erp_candidate_mean_F3,erp_mean_F3,erp_candidate_area_F3,erp_peak_F3,erp_peak_latency_s_F3,log_theta_power_F3,log_alpha_power_F3,log_beta_power_F3,log_gamma_power_F3,erp_candidate_mean_Fz,erp_mean_Fz,erp_candidate_area_Fz,erp_peak_Fz,erp_peak_latency_s_Fz,log_theta_power_Fz,log_alpha_power_Fz,log_beta_power_Fz,log_gamma_power_Fz,erp_candidate_mean_F4,erp_mean_F4,erp_candidate_area_F4,erp_peak_F4,erp_peak_latency_s_F4,log_theta_power_F4,log_alpha_power_F4,log_beta_power_F4,log_gamma_power_F4,AI_erp_F4_minus_F3,AI_alpha_log_F4_minus_F3,AI_alpha,response_time_s,endpoint_status,pre_response_cumulative_mean_F3,pre_response_cumulative_sd_F3,pre_response_cumulative_log_theta_power_F3,pre_response_cumulative_log_alpha_power_F3,pre_response_cumulative_log_beta_power_F3,pre_response_cumulative_log_gamma_power_F3,pre_response_cumulative_mean_Fz,pre_response_cumulative_sd_Fz,pre_response_cumulative_log_theta_power_Fz,pre_response_cumulative_log_alpha_power_Fz,pre_response_cumulative_log_beta_power_Fz,pre_response_cumulative_log_gamma_power_Fz,pre_response_cumulative_mean_F4,pre_response_cumulative_sd_F4,pre_response_cumulative_log_theta_power_F4,pre_response_cumulative_log_alpha_power_F4,pre_response_cumulative_log_beta_power_F4,pre_response_cumulative_log_gamma_power_F4,pre_response_cumulative_AI_alpha_log_F4_minus_F3,pre_response_cumulative_tf_mean_F3,pre_response_cumulative_tf_sd_F3,pre_response_cumulative_tf_log_theta_power_F3,pre_response_cumulative_tf_log_alpha_power_F3,pre_response_cumulative_tf_log_beta_power_F3,pre_response_cumulative_tf_log_gamma_power_F3,pre_response_cumulative_tf_mean_Fz,pre_response_cumulative_tf_sd_Fz,pre_response_cumulative_tf_log_theta_power_Fz,pre_response_cumulative_tf_log_alpha_power_Fz,pre_response_cumulative_tf_log_beta_power_Fz,pre_response_cumulative_tf_log_gamma_power_Fz,pre_response_cumulative_tf_mean_F4,pre_response_cumulative_tf_sd_F4,pre_response_cumulative_tf_log_theta_power_F4,pre_response_cumulative_tf_log_alpha_power_F4,pre_response_cumulative_tf_log_beta_power_F4,pre_response_cumulative_tf_log_gamma_power_F4,pre_response_cumulative_tf_AI_alpha_log_F4_minus_F3,pre_response_terminal_500ms_mean_F3,pre_response_terminal_500ms_sd_F3,pre_response_terminal_500ms_log_theta_power_F3,pre_response_terminal_500ms_log_alpha_power_F3,pre_response_terminal_500ms_log_beta_power_F3,pre_response_terminal_500ms_log_gamma_power_F3,pre_response_terminal_500ms_mean_Fz,pre_response_terminal_500ms_sd_Fz,pre_response_terminal_500ms_log_theta_power_Fz,pre_response_terminal_500ms_log_alpha_power_Fz,pre_response_terminal_500ms_log_beta_power_Fz,pre_response_terminal_500ms_log_gamma_power_Fz,pre_response_terminal_500ms_mean_F4,pre_response_terminal_500ms_sd_F4,pre_response_terminal_500ms_log_theta_power_F4,pre_response_terminal_500ms_log_alpha_power_F4,pre_response_terminal_500ms_log_beta_power_F4,pre_response_terminal_500ms_log_gamma_power_F4,pre_response_terminal_500ms_AI_alpha_log_F4_minus_F3,pre_response_terminal_500ms_tf_mean_F3,pre_response_terminal_500ms_tf_sd_F3,pre_response_terminal_500ms_tf_log_theta_power_F3,pre_response_terminal_500ms_tf_log_alpha_power_F3,pre_response_terminal_500ms_tf_log_beta_power_F3,pre_response_terminal_500ms_tf_log_gamma_power_F3,pre_response_terminal_500ms_tf_mean_Fz,pre_response_terminal_500ms_tf_sd_Fz,pre_response_terminal_500ms_tf_log_theta_power_Fz,pre_response_terminal_500ms_tf_log_alpha_power_Fz,pre_response_terminal_500ms_tf_log_beta_power_Fz,pre_response_terminal_500ms_tf_log_gamma_power_Fz,pre_response_terminal_500ms_tf_mean_F4,pre_response_terminal_500ms_tf_sd_F4,pre_response_terminal_500ms_tf_log_theta_power_F4,pre_response_terminal_500ms_tf_log_alpha_power_F4,pre_response_terminal_500ms_tf_log_beta_power_F4,pre_response_terminal_500ms_tf_log_gamma_power_F4,pre_response_terminal_500ms_tf_AI_alpha_log_F4_minus_F3,terminal_erp_qc_valid,terminal_tf_qc_valid
VisualCogB_Task-1,69,58.0,True,0,retained_by_q1,597.96484375,600.0796875,2.1148437499999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.1796875,marker_minus_100ms,-0.007048030727546373,14.444578154366555,2.445106225285823,2.3999688565734387,2.3266825090484518,-1.1121388801407595,0.33710708437535597,13.758567391369027,1.7530855874269997,2.8725463919345775,2.626069255429287,-1.3596953305065456,-1.3403061768899214,16.54578113394824,1.5264150660628524,2.7795736520701677,2.501150574416925,-1.1781033186862093,0.379604795496729,-0.19356119678256092,9.834438106561679,2.4450963438214024,2.4000988371723118,2.4776710860909255,3.2602741187418944,-0.2204033109347415,9.327679659890318,1.7528855569159245,2.872663705959234,2.7436301381846944,2.9562356787899398,-0.5216578286032904,10.404748968007574,1.5263898839823793,2.779702221787372,2.6181224848254785,2.8730727094943656,0.37960338461506016,-11.716394192073494,5.274909839475661,1.0161468022946223,0.6932936841285258,1.0383793802766603,-1.0481173619983764,4.742249541886849,3.5562722006557927,-0.8167656680125769,0.8404711687667205,0.9110335440535339,-1.8758818052059187,-9.466230378486216,4.679221950660398,0.850988963522046,0.8324497158323668,0.8594228832670681,-1.6786025626029741,0.13915603170384105,-0.4462324906489812,5.8772452226746,0.8442848272121111,0.6913651301277219,1.3738279333018675,2.935544083621718,0.3333599817669892,5.692926770762281,-0.7528334296092266,0.8387821290599903,1.1187074144539488,2.973631952136916,-0.5484435596736148,6.1141926014535555,0.6946551325827041,0.8360586711739264,1.0496031874509624,3.165310683584759,0.14469354104620447,True,True
VisualCogB_Task-1,70,,False,1,excluded_by_q1,606.24609375,608.36484375,2.1187499999999773,,1,2,1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,543,2.12109375,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.46484375,marker_minus_100ms,-0.8680056050573313,21.717563837881134,4.718239596910582,3.3175896153873556,2.825357443388463,-0.7888640227502478,32.17892906914978,78.92851886470295,4.465124556001992,3.4739295208954837,2.6580095562730413,-0.8566966141336662,0.5215882021474135,22.846285077751485,4.4418959638569175,3.5439279424790477,2.752213302192698,-1.0406937005428898,0.2263383270916921,0.16667206574430343,18.502121755951315,4.71813105235801,3.3177401754217333,2.8951802429527396,3.083962308875484,-5.2257564806929935,24.438709233651583,4.466685030276115,3.4742063083067674,2.8028826208649136,2.854987695140321,0.6252076220810139,20.381053272186037,4.441782485279413,3.5441559802197946,2.9411887887124437,2.7897964790157386,0.22641580479806134,-0.3800937384348799,7.334828737819291,3.455470503260485,3.4259767146495395,1.7341594147403594,-2.474940501557135,-13.569677399937063,15.503070598780392,2.5774910442480383,3.461697084125928,2.118735239922474,-2.3100997992465344,1.480625350784976,10.334195774181211,1.9245889078842522,2.8421366401261,2.102564470680479,-1.0083392639384519,-0.5838400745234393,2.189312683651224,8.449221961633736,3.457368054056174,3.424628178399089,1.9067193215135285,2.650782287024022,2.7566922975238413,8.35118549739765,2.365866696449968,3.469554758043263,2.2956293889668764,2.497441474271838,3.254622436244972,8.02459608709987,1.6567129624869943,2.8506169149514777,2.385881858445853,2.6878176177784594,-0.5740112634476113,True,True
VisualCogB_Task-1,71,59.0,True,0,retained_by_q1,614.421875,616.53671875,2.1148437499999773,,1,2,1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.63671875,marker_minus_100ms,4.587809184380563,27.40913493663512,2.857147320881726,2.237354473065375,2.1740799081905857,-1.252704858712565,0.37622639787043155,20.31454605192628,3.4182033281806343,2.691704604790358,2.444623488800818,-1.5615721588824645,1.0531587259658368,34.359138289876874,4.125699468617323,2.7174380170911663,2.624358194525877,-1.3536253945547392,0.4800835440257911,1.1474112531177123,12.103933537551505,2.8567309223073574,2.2374488552665763,2.3648259706375887,3.0848906988333415,0.417424524259647,14.3510813620582,3.418426529089877,2.6917591120234565,2.627681592472764,2.8871437843403833,0.44970185795585826,16.81513884423351,4.125278190811894,2.717495738369374,2.8123977306728056,2.9550278657348756,0.48004688310279775,-12.18882370722713,9.008293450824262,1.6395074917964616,0.8189108635847048,1.4310819397123522,-0.9583733970094878,11.165044605033472,4.99507235070288,1.2130941956706867,0.9989488454600708,1.3007986919376051,-2.000775676993467,-15.862798220012337,9.855615488908755,0.7524862326978513,0.5948536618595467,2.0132904853460336,-1.0023671237112102,-0.22405720172515808,-0.41420397072215565,6.614133326109978,1.5929120537605093,0.8406591642779934,1.9450835123835766,3.134804934769583,1.112856965373794,6.570333577396461,1.2574829845725968,0.9935511984659952,1.5582354173285458,3.0649997198803804,0.10190278169466183,7.10078934089019,0.49336646592953814,0.5906558119540786,2.2663889010840403,3.1880538619496512,-0.2500033523239148,True,True
VisualCogB_Task-1,72,60.0,True,0,retained_by_q1,622.625,624.74375,2.1187499999999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,543,2.12109375,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.84375,marker_minus_100ms,1.132665862241832,19.72543970858248,3.596695070950719,2.3040010012191203,3.0224149228372386,-0.6263280116543647,-0.13019842586546973,15.60619055992933,3.1843980579670106,3.015385049170631,3.0797173723498745,-0.5806112408171465,-0.16365738321459317,15.816916475900143,3.2544179211465516,2.740446633483439,2.878265746611948,-0.3445644698665819,0.43644563226431865,-0.5282527458121654,17.500976999856462,3.596937234037714,2.304194095909052,3.1537394471181726,3.45706169057226,-0.2474979984421372,15.012035828926686,3.1844260178504733,3.015481563816737,3.2141066612605527,3.2989853306378505,0.12284184710343898,15.361815324208527,3.2544459908137857,2.740544485825182,3.0351601514725095,3.312733823997195,0.43635038991613007,4.0404290814185515,6.759960256855841,2.0752054255602768,2.054620879724144,2.4943532073193864,-0.6891325705822966,3.3203918963263277,7.818750271392076,1.5385797111417667,2.2969849096983332,2.6964785524047232,-0.7275696420851929,3.0524649379658513,8.102933584774226,1.3915352465455257,2.5539301385034405,2.606793341921061,-0.5270011990166898,0.49930925877929644,-1.0166851119429339,9.041152478962115,2.0740923429433455,2.0547591688141957,2.653385958492973,3.5664386874956877,-0.17477695108391345,8.808636129941641,1.5272484451909327,2.2975321073291606,2.8435433725641297,3.481793693348553,1.1844979394227266,8.657069888254377,1.3766549607021932,2.5553436901096336,2.763850982472392,3.390199513592078,0.5005845212954378,True,True
VisualCogB_Task-1,73,61.0,True,0,retained_by_q1,630.91015625,633.025,2.1148437499999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.125,marker_minus_100ms,-2.4040651679197085,22.77244836116889,4.407923851829727,2.3452473854638756,3.0792881000401247,-1.4618377766755974,-2.4309966313924187,21.703986697371423,4.372618516620235,2.822128138407296,3.010046519353498,-1.655852210729581,-1.3955135562618666,22.270875303725774,4.495776293522787,2.7919125815564994,2.849087446531873,-1.596060592001148,0.4466651960926238,-0.47771768011427673,19.12675635755948,4.407959715499825,2.3453534221608585,3.1963433117156197,2.8132950812433637,-0.26440815888413977,17.63972412790637,4.37263626044187,2.8222679308195326,3.1209058542370385,2.6766312378962644,-0.010875933765815193,17.849868927225636,4.495783734913509,2.7920485066070895,2.9975012518645694,2.63515026735568,0.44669508444623096,-13.466656690463424,7.787990494941433,2.5735904232463502,2.043813142238539,1.2932306215144955,-0.9248300084879852,-13.002116709481925,10.223926568110345,3.0714706144568176,3.809629788914194,1.5448578038535983,-1.73864564696869,-12.606676340918057,9.151972143437526,2.9214940682822537,3.9125896684558015,1.4893030115482753,-2.762904950250101,1.8687765262172626,0.6942143799969926,8.162483159250272,2.5384662595453094,2.044613012023874,1.5329539860386012,2.958634161228684,-0.003334080334752798,10.214948409544622,3.0652401377185847,3.8093941762082992,1.6591839088399514,2.624204733612306,0.21200357587076724,10.397730716850656,2.9299515742115783,3.91245929072043,1.6165909232404736,2.7309504226380237,1.8678462786965562,True,True
VisualCogB_Task-1,74,62.0,True,0,retained_by_q1,639.3671875,641.48203125,2.1148437499999773,,1,2,1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.58203125,marker_minus_100ms,3.241793807376025,23.233053388089694,3.7281338078256345,2.454955027811791,2.9939126069277586,-1.4736122165913745,-2.088889165310622,19.462109868445076,3.686599046039734,2.7684703302430704,3.189161743425284,-1.5553975160991838,5.210248751888856,26.01010497552036,3.7700781230666482,2.988362028924381,3.023006355551464,-1.348394121698209,0.53340700111259,-0.16167675316285657,16.255735534762273,3.7277232077023794,2.455168114328578,3.1100970650825737,3.289064948315359,-0.6321126922631698,16.750055260767184,3.686699909035434,2.7685691249412536,3.2780930837534528,2.933858890528369,0.33267700983850607,16.524321606477432,3.7697808322337636,2.988442051373484,3.111253435611794,2.942577339261291,0.533273937044906,12.996974712994415,8.246383448219161,1.4270562396554791,2.846613485759,2.4038493206653966,-1.7494765837927595,-1.2127384912746493,10.428248223982932,3.187687668507958,3.849818275709113,2.4382421533328125,-2.1563167093158415,1.872618650086224,8.886047607962741,3.2288733838544785,3.4243049609030414,2.3828829770057847,-1.9241228854785972,0.5776914751440412,0.5648475914495066,9.39455163426165,1.4096737598622107,2.851082971476946,2.5101475401479,2.6895065788418395,-0.18807736817689147,12.172239902226751,3.1830886723821283,3.8503852276026995,2.581152541625174,2.354050174713716,0.9284340988961048,10.737416428214994,3.2034931405162057,3.424755461581532,2.5794659653660856,2.604349924277623,0.573672490104586,True,True
VisualCogB_Task-1,75,63.0,True,0,retained_by_q1,647.7109375,649.82578125,2.1148437499999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.92578125,marker_minus_100ms,-5.939017538682341,53.8998638754645,3.4687340435626197,2.179294943601079,2.0525885468221423,-0.9327304697952411,1.776862862911694,48.867029343659354,3.64422656969434,2.592010268746616,2.156830701562831,-1.1054670481315174,-1.2592584602672237,57.35630533543955,4.060357367694107,2.483001216254181,2.049964349989007,-1.5114645463614564,0.3037062726531019,0.06857342501188117,20.672242317530802,3.4693904448688544,2.179432519366392,2.28839390077909,3.2149068999730894,-0.6367304751793836,22.59784311620119,3.6439933410566576,2.592226784581553,2.400540646036849,3.0704803548230593,0.672869832399284,22.28985890725889,4.060488221262283,2.48307875441344,2.307761239318036,3.1006592737887932,0.30364623504704813,-10.650055223261006,7.799488709299078,1.9933499679002085,2.708509695747551,1.5179343733528223,-1.0348582181054418,8.458575322292745,12.269003385105991,2.7432610788744767,3.341598609904979,1.4298770944372854,-1.889896297235511,0.4965841594384983,17.554872833443234,2.712512426603797,2.920267590137741,1.8230103509454703,-1.9406660358528183,0.21175789439018988,1.9463476765085943,6.713835872852871,1.9479827389066546,2.708826489796924,1.8053721335922726,2.728147398293772,0.7526435230392963,8.703211775649374,2.7753014241079343,3.34003883927118,1.5608203524233595,2.4820713761493347,-0.23568633283139206,8.634464423680255,2.2856931979058013,2.926565016695944,2.0390184358361547,2.4697556347661673,0.21773852689901974,True,True
VisualCogB_Task-1,76,64.0,True,0,retained_by_q1,656.1796875,658.2984375,2.1187499999999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,543,2.12109375,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.3984375,marker_minus_100ms,1.3327248418870044,32.51654013315092,3.7606076290315222,4.771833357042644,3.4133275988701297,-0.3156519626393423,1.4462369383642069,24.61478771722835,3.8197875036621,4.786085425639248,3.114541741949514,-1.1115370531234439,2.0858471687972324,32.92395452120017,4.102328221398706,4.458395974455453,3.2967834341383626,-1.0907827886690322,-0.31343738258719167,-0.14446254864396804,24.80673596256054,3.7610777882576976,4.7720455608625905,3.589492004696393,4.047047091617047,-0.08879108571157573,21.457407176675627,3.819700489584419,4.786268472481742,3.324452140536124,3.546269242857124,-0.5188778246140612,22.89258822083836,4.102826138484317,4.458483919107314,3.484494146921504,3.658160545073752,-0.31356164175527645,9.417547896504402,26.990187020896904,4.257250183120828,2.0112785873440453,3.191737872978389,-1.3575497631037923,0.7334269816055894,9.045179877423017,2.5825201218444493,1.5836874520704243,2.49855108122817,-1.4272765268906367,28.209989354014397,11.385328799201579,1.73032110329099,2.4241575040653327,2.0040458373027885,-1.4518711566743379,0.4128789167212874,-5.703911726974184,14.89721985547127,4.076308392533305,1.9546603750296863,3.3476759654145325,3.413912361923429,-1.584700193052413,9.80530817438953,2.5476303366889086,1.5963252228905065,2.769285351949863,2.9159261844939004,-0.3411830540280789,13.09346366871896,2.1324412705702116,2.4189486877886237,2.353258625259861,2.9128997866529525,0.46428831275893745,True,True
VisualCogB_Task-1,77,,False,1,excluded_by_q1,664.60546875,666.7203125,2.1148437499999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.8203125,marker_minus_100ms,15.540614684486961,61.01537374297729,3.9017331985445916,2.1089758597308332,3.0765917704251704,-1.4676063128522479,-5.598292996941952,25.80348324560513,3.9731052338455823,2.7097451792299223,3.009938745712313,-1.5373514730002635,-2.2575357517303134,28.15057260746408,4.017912770317491,3.286241586850486,2.8140843145615158,-1.367629413140791,1.1772657271196527,1.662065402154443,21.465500611456868,3.9027142914188677,2.108977778470225,3.1778954547340645,3.247206129503631,-1.447085260602601,20.134053600495765,3.9728383604552318,2.7099601721785933,3.1450778560751442,3.1207431242908474,-1.0047994594818248,21.06765051387273,4.017687531925955,3.286265142515997,2.9910956651010046,3.104869774522553,1.177287364045772,-14.378134801401757,9.423965072178424,1.585236321498446,1.3467085747413459,1.3866750400155887,-1.1194907273335608,8.63412017072551,7.8403684724151015,3.0818803297893305,2.7033080180220463,0.8503077021008987,-2.6350460256808677,-13.294873755890876,10.132835288953485,3.202303705277221,3.2015418102976736,1.4171348334397165,-1.9747689237005703,1.8548332355563277,-2.260871315607801,7.015499572580623,1.6714665906748067,1.3537735145026826,2.0181489465270683,3.2291239355309633,-1.372543741192203,8.102741020756087,3.0555100432015685,2.703165423340427,1.1360232030687938,2.831413342444487,-2.491315615399799,10.363979668802054,3.181486631926147,3.2017150446901255,1.6269308526682713,2.9236518025139446,1.847941530187443,True,True
VisualCogB_Task-1,78,65.0,True,0,retained_by_q1,672.96484375,675.08359375,2.1187499999999773,,1,2,1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,543,2.12109375,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.18359375,marker_minus_100ms,0.3493307134201733,23.85881856036173,3.6118422240423627,2.241091557489613,2.9711927291727314,-0.6421260092965047,0.06311137736200408,20.785369762930845,3.5036889243150204,2.6657339577630683,2.8951100374531604,-0.6599598743030598,-0.14995348983157844,23.38870798073528,3.71160121428483,2.5187705042560253,2.8765287392754653,-0.6714077309821121,0.27767894676641225,0.023449086894591648,17.587038974123953,3.6118111955800103,2.2412035971950397,3.1021922495703547,3.214980539681553,-0.44440839919184455,17.55583621597842,3.503773043361826,2.665881740066183,3.0184092119821133,3.010126960105008,-0.09557798703785979,18.548466689655633,3.7115694708560323,2.5189851988246916,2.9919250060905536,3.0877355309609733,0.27778160162965193,13.675046038639266,12.873178422074172,2.1346993164264556,2.243833087278326,1.8969358924168125,-1.0145996393916739,5.7429053107625805,7.771788563381192,2.410809554449862,2.7699674663690392,2.039077247708793,-1.2500068206192942,14.851835256209597,11.137809240672848,1.9964380241584996,2.7754764825870937,2.542260360676951,-0.911343767825224,0.5316433953087678,0.4302202280086931,7.266241653043908,2.3719766661616135,2.239658750419142,2.053276239271279,2.971483073861071,-0.476073818950681,8.045404371856703,2.3152611568329293,2.771118025585035,2.158281258344591,2.7703515493901225,0.739069995644968,8.373491905342437,2.1307571545754223,2.780349180487183,2.671770687589687,2.825064293392985,0.5406904300680413,True,True
VisualCogB_Task-1,79,66.0,True,0,retained_by_q1,681.3125,683.42734375,2.1148437499999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.52734375,marker_minus_100ms,0.10434679945112925,18.216002081501454,4.225780359582295,3.055371676353008,2.8936882241600417,-0.61321153810993,1.4839529883137104,19.823096731211052,4.2135645275305365,4.0422759303011935,2.6414576072039075,-1.1340857546639653,-0.08450039430792922,20.42347738988888,4.318685569117666,4.266610952983355,2.7338584988383494,-1.137311361413692,1.2112392766303475,0.6522106090453161,18.177898520349867,4.225707328635762,3.0555167173755886,3.108783091365154,3.26289715622638,0.2106958048562502,19.24025515433081,4.213391518209294,4.042396382711824,2.854817143890362,2.984340750896283,0.13090500509627576,20.433871093468078,4.318629249528941,4.266703988636681,2.9137759190460697,2.9398398548433944,1.211187271261092,3.3018590373249026,7.185335679177562,3.1153272101056277,2.9964044797830196,1.819823862370232,-0.8948160495144386,-0.7206675658089807,6.75547911601217,2.8168487994762623,2.707782198044752,3.2470065566628388,-1.6369107682611852,0.11604666453786194,6.233321496967502,2.494491517841407,2.1858226833582326,3.276577826089756,-1.1357510911940885,-0.810581796424787,0.8199586004193407,8.465259765920889,3.1024054590861505,2.9958118263723352,1.9126098461707441,3.054886224629796,-0.6185383550473489,7.9811593762364526,2.8201439017680405,2.7077491370931908,3.320238875170997,2.7171901119047552,-0.6567695088742767,7.639418690058021,2.4991670243968893,2.1861561341393254,3.3667521641602582,2.873586510847068,-0.8096556922330098,True,True
VisualCogB_Task-1,80,67.0,True,0,retained_by_q1,689.58203125,691.696875,2.1148437499999773,,-1,-2,-1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,542,2.1171875,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.796875,marker_minus_100ms,-2.640794103571671,30.045475502231707,5.069274541688747,2.8152882678130844,2.5963671168323175,0.034519456274273434,1.804272118062331,26.90038322782448,4.512250186130731,2.804098853291141,2.958021691720401,-0.3847864422453231,-0.5426928937689459,21.64488621636599,4.222402762572568,2.626875784397119,3.107518458630639,-0.7859101855958658,-0.1884124834159655,-0.01601877265242083,25.62567350005314,5.069299635594219,2.815358756325345,2.7384462722075367,3.32774603347003,-0.7868631952940538,21.904161473094508,4.512233390620656,2.804122379786604,3.076034834213292,3.0273057075166214,-0.7593847930541338,20.676665089711847,4.22238740210529,2.6269390448388514,3.2400372449121875,2.9969305996001547,-0.1884197114864934,-1.1343862411376904,8.647381259444979,1.583126453603602,1.4723997370554083,1.6009736397847736,-0.15488361559728256,-2.825344391167164,9.027691771399935,1.7240416048404474,1.6602519247820944,1.9207676367901139,-0.07806208458132102,-6.326277939442662,8.997945286766349,2.1957728111340318,1.5402108116068949,2.1122020593466573,-0.021123106515765166,0.0678110745514866,-4.34459629196499,8.606204617753262,1.5221275522216198,1.4628836333974695,1.8229704500205075,3.270664145532659,-5.89716503478121,10.099762802204616,1.7068811202768859,1.6614081026103813,2.1929364568121086,2.9660722249248828,-5.310301065444946,11.756776279048438,2.156996356805321,1.550916348450446,2.3956405199278996,2.771819190801404,0.0880327150529765,True,True
VisualCogB_Task-1,81,68.0,True,0,retained_by_q1,698.06640625,700.18515625,2.1187499999999773,,1,2,1,pre_response_endpoint,cue_to_marker_minus_100ms,1,filename suffix only; project/task semantics not independently verified,256.0,543,2.12109375,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.28515625,marker_minus_100ms,-1.0003398529787308,26.03493213795706,4.591449995039606,3.7351132263494025,2.920276819470539,-0.40077081752199406,-1.6762573296928,24.182335892695207,4.534886653240273,4.437935270665526,3.025021796968955,-1.2554937659671286,-0.9755710399886302,24.029061083197707,4.609539508424304,4.305487880640172,3.0091849514182187,-1.177472858878995,0.5703746542907693,-0.494260360289564,22.592730097458407,4.591387238843563,3.735201115193443,3.051814702396651,3.221644126380635,-0.40928902316488613,21.372692119084604,4.5348257880958895,4.438026088688491,3.1778199627022654,2.9393703874273194,-0.11688955614607417,22.76926781321954,4.609639195178327,4.30559456500269,3.1567468943946326,2.9928672751588987,0.5703934498092469,7.218450813204981,8.504168337443133,1.8049747149494317,1.0499230315915309,2.7008419421390766,-1.5665582714246675,5.063747829874046,6.4845238127206315,1.9628036887687503,2.2711715528583545,2.3666436981286387,-2.0826253228145717,-6.121810074313544,7.032218747866707,1.7609450925704433,2.231310989860611,2.238227995855901,-2.451747966224332,1.18138795826908,0.38461907737655565,7.492076634010384,1.972831953664298,1.052505549741774,2.9312701170719193,2.965047313034981,1.7249074571300298,7.975131507803917,2.0356005491596547,2.2710937274051335,2.535628954035676,3.0311621789406873,3.76736214972334,7.859813518681932,1.8039551740957132,2.2295809597031253,2.3473655219775957,2.8983343437047955,1.1770754099613514,True,True
