record,original_trial_index,cue_side_from_mat,viscue_raw_code_at_event,external_truth_source,authoritative_omission,response_event_count,response_raw_code,response_bout_code_sequence,mat_response_channel_label,actual_response_side_from_mat,response_decode_status,response_declared_code,direction_consistency_status,direction_consistent,task_correctness_status,task_correct,cue_interval_action_marker_count,has_channel9_action_marker_in_cue_interval,verified_omission,cue_direction_used,cue_direction_source,external_correct_response_side,external_correct_side_differs_from_cue_direction,target_onset_time_s,schedule_target_anchor_time_s,target_time_source,response_deadline_time_s,response_time_s,response_analysis_window_start_s,response_analysis_window_end_s,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,declared_code_present_in_analysis_window,response_duration_s,formal_deadline_status,within_formal_deadline,reaction_time_s_from_verified_target,reaction_time_status,reaction_time_s_from_schedule_anchor,schedule_anchor_reaction_time_status,response_timing_status,record_end_time_s,recording_covers_deadline,omission_status,trial_outcome,timing_source,identity_mapping_status
VisualCogA_Task-2,90,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,800.2625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,800.27734375,797.0625,803.0625,True,1,1,1.34375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,91,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,808.840625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,808.859375,805.640625,811.640625,True,1,1,1.546875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,92,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,817.62578125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,817.640625,814.42578125,820.42578125,True,1,1,1.2734375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,93,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,826.12578125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,826.14453125,822.92578125,828.92578125,True,1,1,1.453125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,94,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,834.8171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,834.83203125,831.6171875,837.6171875,True,1,1,1.265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,95,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,843.3171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,843.3359375,840.1171875,846.1171875,True,1,1,1.3828125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,96,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,851.94609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,851.9609375,848.74609375,854.74609375,True,1,1,1.28125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,97,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,860.46171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,860.4765625,857.26171875,863.26171875,True,1,1,1.3125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,98,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,869.0125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,869.02734375,865.8125,871.8125,True,1,1,1.328125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-2,99,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,877.575,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,877.58984375,874.375,880.375,True,1,1,1.40625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,899.046875,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,0,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,22.3328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,22.3671875,19.1328125,25.1328125,True,478,1,1.8671875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.03437500000000071,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,1,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,31.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,31.4609375,28.2421875,34.2421875,True,309,1,1.20703125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000000071,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,2,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,39.88359375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,39.8984375,36.68359375,42.68359375,True,279,1,1.08984375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,3,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,48.2,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,48.21484375,45.0,51.0,True,261,1,1.01953125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,4,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,56.45,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,56.46484375,53.25,59.25,True,308,1,1.203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,5,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,64.89140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,64.90625,61.69140625,67.69140625,True,334,1,1.3046875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,6,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,73.42265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,73.4375,70.22265625,76.22265625,True,292,1,1.140625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,7,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,81.8015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,81.81640625,78.6015625,84.6015625,True,248,1,0.96875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,8,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,90.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,90.0234375,86.8046875,92.8046875,True,453,1,1.76953125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,9,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,99.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,99.0234375,95.8046875,101.8046875,True,331,1,1.29296875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,10,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,107.52421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,107.5390625,104.32421875,110.32421875,True,290,1,1.1328125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,11,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,115.88359375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,115.90234375,112.68359375,118.68359375,True,283,1,1.10546875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,12,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,124.215625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,124.234375,121.015625,127.015625,True,270,1,1.0546875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999997158,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,13,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,132.5125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,132.53125,129.3125,135.3125,True,341,1,1.33203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,14,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,141.07890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,141.09375,137.87890625,143.87890625,True,264,1,1.03125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,15,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,149.3328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,149.34765625,146.1328125,152.1328125,True,280,1,1.09375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,16,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,157.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,157.67578125,154.4609375,160.4609375,True,249,1,0.97265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,17,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,165.86796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,165.8828125,162.66796875,168.66796875,True,303,1,1.18359375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,18,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,174.28984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,174.30859375,171.08984375,177.08984375,True,260,1,1.015625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,19,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,182.54375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,182.55859375,179.34375,185.34375,True,286,1,1.1171875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,20,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,190.8875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,190.90625,187.6875,193.6875,True,304,1,1.1875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,21,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,199.31328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,199.328125,196.11328125,202.11328125,True,307,1,1.19921875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,22,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,207.73515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,207.75390625,204.53515625,210.53515625,True,292,1,1.140625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,23,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,216.1140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,216.12890625,212.9140625,218.9140625,True,268,1,1.046875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,24,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,224.3953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,224.4140625,221.1953125,227.1953125,True,241,1,0.94140625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,25,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,232.57109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,232.58984375,229.37109375,235.37109375,True,245,1,0.95703125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,26,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,240.7625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,240.77734375,237.5625,243.5625,True,253,1,0.98828125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,27,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,248.98125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,249.0,245.78125,251.78125,True,337,1,1.31640625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,28,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,257.53203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,257.546875,254.33203125,260.33203125,True,275,1,1.07421875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,29,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,265.82890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,265.84765625,262.62890625,268.62890625,True,354,1,1.3828125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,30,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,274.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,274.45703125,271.2421875,277.2421875,True,276,1,1.078125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,31,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,282.7546875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,282.76953125,279.5546875,285.5546875,True,220,1,0.859375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,32,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,290.85234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,290.8671875,287.65234375,293.65234375,True,288,1,1.125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,33,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,299.21171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,299.23046875,296.01171875,302.01171875,True,301,1,1.17578125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,34,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,307.621875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,307.63671875,304.421875,310.421875,True,302,1,1.1796875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,35,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,316.028125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,316.046875,312.828125,318.828125,True,239,1,0.93359375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-1,36,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,324.18828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,324.203125,320.98828125,326.98828125,True,369,1,1.44140625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,871.109375,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
