任务,时间_ms,条件,电极,任务均值_第一问样条,任务均值_实测ERP,任务模型拟合
任务二,70.3125,右提示,F4,-0.050030829852667935,0.07863840775166286,1.8835940632518429
任务二,78.125,左提示,F3,-5.902570259847321,-5.883567095622261,1.573619656614548
任务二,78.125,左提示,Fz,0.7910181636405172,1.2537851854610578,7.000495516006865
任务二,78.125,左提示,F4,-0.041491560332063804,0.4851463909467384,5.0998974426329164
任务二,78.125,右提示,F3,-0.013524130130239342,-0.43293126767535295,2.035862950921025
任务二,78.125,右提示,Fz,2.56839990735886,2.183498801664908,6.935926398605913
任务二,78.125,右提示,F4,-0.260538192013716,-0.52971572183267,4.267347905664784
任务二,85.9375,左提示,F3,-6.255763140873895,-6.0788417015462715,1.05995351729037
任务二,85.9375,左提示,Fz,0.7897634610906541,1.104282600333754,6.448795205647889
任务二,85.9375,左提示,F4,-0.05866543045525652,0.1816207888148329,4.451107205032601
任务二,85.9375,右提示,F3,-0.19844309987377384,-0.5046481302706263,2.1858888345637597
任务二,85.9375,右提示,Fz,2.415461953443484,1.9989210480906296,7.044105893638134
任务二,85.9375,右提示,F4,-0.48671086016215437,-1.020799004987839,4.480637756390688
任务二,93.75,左提示,F3,-6.604655470018886,-6.411735589673313,-0.38290880731138893
任务二,93.75,左提示,Fz,0.7938887584292492,0.7715386404515063,4.628535179809343
任务二,93.75,左提示,F4,-0.07018895814380022,-0.29218392438895235,2.193528238074743
任务二,93.75,右提示,F3,-0.38738227834013506,-0.3682299226800234,1.4379465918771903
任务二,93.75,右提示,Fz,2.2512337625002026,1.9820380967362325,5.954705330778887
任务二,93.75,右提示,F4,-0.722747580846375,-1.34802077385994,3.2754101050347364
任务二,101.5625,左提示,F3,-6.958135603284546,-6.7870334235110565,-2.2176639981091726
任务二,101.5625,左提示,Fz,0.7972988885169017,0.5012387188888059,2.3113379204247435
任务二,101.5625,左提示,F4,-0.08250861472530469,-0.7144120297469649,-0.742504632212404
任务二,101.5625,右提示,F3,-0.5788960262837768,-0.13113609288252026,0.26292633741043836
任务二,101.5625,右提示,Fz,2.0815443477561204,2.079053908927656,4.338178364289438
任务二,101.5625,右提示,F4,-0.9628471006147703,-1.5549986655862085,1.4027613662444274
任务二,109.375,左提示,F3,-7.3250918966731176,-7.139317829734126,-4.099714245331626
任务二,109.375,左提示,Fz,0.7938986842142075,0.39796709206094705,-0.028599304617161772
任务二,109.375,左提示,F4,-0.10207087152738303,-0.9540906990100542,-3.7599499924329995
任务二,109.375,右提示,F3,-0.7715387044591511,-0.034123350629232885,-1.0269485381414514
任务二,109.375,右提示,Fz,1.9122227224383415,2.1482383664924654,2.6144881681388594
任务二,109.375,右提示,F4,-1.201208166015736,-1.6690040788147704,-0.650098372845505
任务二,117.1875,左提示,F3,-7.7144127061868515,-7.593927776406405,-5.844324488642116
任务二,117.1875,左提示,Fz,0.7775929783817657,0.316109710541959,-2.151946921344252
任务二,117.1875,左提示,F4,-0.13532219987764593,-1.0288037684483995,-6.536237046132344
任务二,117.1875,右提示,F3,-0.9638646736207117,-0.19520576124755973,-2.2564907728964143
任务二,117.1875,右提示,Fz,1.749097899773972,2.185315100748154,1.0046554511266201
任务二,117.1875,右提示,F4,-1.4320295235976637,-1.5939316714452247,-2.609564732020231
任务二,125.0,左提示,F3,-8.134986387827988,-8.314123739628045,-7.346428595733205
任务二,125.0,左提示,Fz,0.7422866038801734,0.06245214210878436,-3.9397135142161295
任务二,125.0,左提示,F4,-0.1887090711037045,-1.052549595920377,-8.894663500695954
任务二,125.0,右提示,F3,-1.154428294522912,-0.5673307443377982,-3.321462673320782
任务二,125.0,右提示,Fz,1.5979988929901143,2.2213038330000607,-0.3739614943349749
任务二,125.0,右提示,F4,-1.6495099199089471,-1.352116276304281,-4.315504714409112
任务二,132.8125,左提示,F3,-8.595701297598778,-9.13750951461984,-8.543693691863082
任务二,132.8125,左提示,Fz,0.6818843935700275,-0.26108629627614766,-5.3230039461178835
任务二,132.8125,左提示,F4,-0.2686779565331716,-1.0315146856938244,-10.727692580250414
任务二,132.8125,右提示,F3,-1.3417839279202055,-0.9972466089309434,-4.155336244017088
任务二,132.8125,右提示,Fz,1.4647547153138736,2.2013758233154967,-1.446501979189343
任务二,132.8125,右提示,F4,-1.8478481014979802,-1.172915231070616,-5.6616519295730035
任务二,140.625,左提示,F3,-9.10544579150147,-9.786788600620513,-9.413190490490917
任务二,140.625,左提示,Fz,0.5902911803119268,-0.4601077345096718,-6.286635533050287
任务二,140.625,左提示,F4,-0.3816753274936566,-1.0285589446093768,-12.000440306436367
任务二,140.625,右提示,F3,-1.5244859345670452,-1.471153573952722,-4.728920691468522
任务二,140.625,右提示,Fz,1.3551943799723545,1.8721063869657046,-2.1880223180935423
任务二,140.625,右提示,F4,-2.0212428149131543,-1.421411291767972,-6.6047551368595006
任务二,148.4375,左提示,F3,-9.673108225538304,-10.0739452752507,-9.972665409307364
任务二,148.4375,左提示,Fz,0.46141179696646795,-0.3549037038231371,-6.859775181234812
任务二,148.4375,左提示,F4,-0.5341476553127724,-1.0098727783569825,-12.741183399823573
任务二,148.4375,右提示,F3,-1.7010886752178846,-2.020559175720094,-5.050251479994959
任务二,148.4375,右提示,Fz,1.2751469001926612,1.156224661789632,-2.6137734461197795
任务二,148.4375,右提示,F4,-2.163892806702865,-2.14634020168413,-7.155549088126191
任务二,156.25,左提示,F3,-10.30729166820973,-10.16905544746627,-10.2671734223711
任务二,156.25,左提示,Fz,0.28937545846649515,0.01981928158377322,-7.110641936008634
任务二,156.25,左提示,F4,-0.7323354121849279,-0.9109122376015817,-13.030942182578487
任务二,156.25,右提示,F3,-1.8700969122192692,-2.578677186783564,-5.154776182969934
任务二,156.25,右提示,Fz,1.2304200886416239,0.3513294328125709,-2.777078214060589
任务二,156.25,右提示,F4,-2.270008719185286,-2.9509531504312214,-7.372254941954935
任务二,164.0625,左提示,F3,-11.003901135961733,-10.358069656926284,-10.35074520449578
任务二,164.0625,左提示,Fz,0.07829855133663965,0.5094539650779554,-7.109809342540234
任务二,164.0625,左提示,F4,-0.9733101172305823,-0.6396392823406374,-12.959651152822001
任务二,164.0625,右提示,F3,-2.027807799237176,-2.892678955618138,-5.086201298381604
任务二,164.0625,右提示,Fz,1.225878128082044,-0.0028310386449302005,-2.7336621240723673
任务二,164.0625,右提示,F4,-2.3343306714449206,-3.2462585814392373,-7.320603782273103
任务二,171.875,左提示,F3,-11.741351076722175,-10.870830271675754,-10.269294806682689
任务二,171.875,左提示,Fz,-0.1539459941168393,0.8469582043758301,-6.921577027602281
任务二,171.875,左提示,F4,-1.2415137774771883,-0.32838614958910384,-12.610409312850273
任务二,171.875,右提示,F3,-2.1674776825190047,-2.8158637574235574,-4.882383743057377
任务二,171.875,右提示,Fz,1.2650854252621508,0.319347725015909,-2.5359415569064865
任务二,171.875,右提示,F4,-2.352328095190009,-2.8641200221978433,-7.062551687398072
任务二,179.6875,左提示,F3,-12.496781232284263,-11.684234149623101,-10.056869155739971
任务二,179.6875,左提示,Fz,-0.3884826757883866,0.9025928132350636,-6.585730518855767
任务二,179.6875,左提示,F4,-1.5204679658035993,-0.15971444470096685,-12.039003623418212
任务二,179.6875,右提示,F3,-2.2821412953973566,-2.4476215623500583,-4.569301139324455
任务二,179.6875,右提示,Fz,1.3515116597371875,1.1043693474424126,-2.213633981556007
任务二,179.6875,右提示,F4,-2.319523574161821,-2.1395911699039796,-6.636129481118439
任务二,187.5,左提示,F3,-13.247331344441207,-12.731193685440532,-9.743838954218216
任务二,187.5,左提示,Fz,-0.6064359915724474,0.6291435583521058,-6.141783066568456
任务二,187.5,左提示,F4,-1.793694255088667,-0.3524587642191923,-11.30138087024509
任务二,187.5,右提示,F3,-2.3648333712048357,-2.156199755580104,-4.17211011061683
任务二,187.5,右提示,Fz,1.4886265110623982,1.8092009973046008,-1.7991164951201082
任务二,187.5,右提示,F4,-2.231439692101621,-1.6399760321519663,-6.08294347190235
任务二,195.3125,左提示,F3,-13.970141154986223,-13.836935313834555,-9.373897846088008
任务二,195.3125,左提示,Fz,-0.7889304393634662,0.17415219871754173,-5.634972001098754
任务二,195.3125,左提示,F4,-2.0447142182112428,-0.877241667935253,-10.466280758495014
任务二,195.3125,右提示,F3,-2.4085886432740446,-2.1471537349511385,-3.729852509434184
任务二,195.3125,右提示,Fz,1.6798996587930255,2.1528355707733446,-1.331211151909207
任务二,195.3125,右提示,F4,-2.083599032750682,-1.508849596337484,-5.4582435648330145
任务二,203.125,左提示,F3,-14.642350405712513,-14.931042375802537,-9.00365652150874
任务二,203.125,左提示,Fz,-0.9170905170558874,-0.3649983917697047,-5.132941276363026
任务二,203.125,左提示,F4,-2.2570494280501796,-1.6283421771836148,-9.63020656798864
任务二,203.125,右提示,F3,-2.406441844937585,-2.2778581458327762,-3.2971466197691903
任务二,203.125,右提示,Fz,1.9288007824843139,2.3083762979638696,-0.8731056726853467
任务二,203.125,右提示,F4,-1.8715241798502702,-1.4180605730945999,-4.846906849142067
任务二,210.9375,左提示,F3,-15.241098838413299,-15.945436016354066,-8.67021140341851
任务二,210.9375,左提示,Fz,-0.9720407225441563,-0.8973001570689688,-4.673792364307361
任务二,210.9375,左提示,F4,-2.4142214574843304,-2.381792156127177,-8.84840503728315
任务二,210.9375,右提示,F3,-2.3514277095280605,-2.1705298768166044,-2.9064398011338324
任务二,210.9375,右提示,Fz,2.238799561691506,2.679107143372084,-0.45878275661805545
任务二,210.9375,右提示,F4,-1.5907377171416521,-1.0203578056203293,-4.296924836158974
任务二,218.75,左提示,F3,-15.743526194881781,-16.78395544554769,-8.34138219304462
任务二,218.75,左提示,Fz,-0.9349055537227169,-1.3459215182094841,-4.223316114573347
任务二,218.75,左提示,F4,-2.499751879392543,-2.9835011115713272,-8.068849125724475
任务二,218.75,右提示,F3,-2.236580970378073,-1.7529867064656224,-2.518365514028386
任务二,218.75,右提示,Fz,2.6133656759698463,3.27088213951523,-0.052632158635028785
任务二,218.75,右提示,F4,-1.2367622283660982,-0.5274557379544649,-3.7600960731094775
任务二,226.5625,左提示,F3,-16.126772216911185,-17.1325854631331,-7.914006768964564
任务二,226.5625,左提示,Fz,-0.7868095084860152,-1.4398169767040094,-3.651640474059445
任务二,226.5625,左提示,F4,-2.497162266653674,-3.2163490307772475,-7.110226584164291
任务二,226.5625,右提示,F3,-2.054936360820228,-1.2814905736098052,-2.0175146498506407
任务二,226.5625,右提示,Fz,3.0559688048745794,3.822708228330704,0.4754773302561798
任务二,226.5625,右提示,F4,-0.8051202972648763,-0.29795334946312835,-3.069508177011066
任务二,234.375,左提示,F3,-16.3679766462947,-16.87835555422948,-7.28932719617657
任务二,234.375,左提示,Fz,-0.5088770847284939,-1.045851828987103,-2.839363343485703
任务二,234.375,左提示,F4,-2.3899741921465734,-3.0691252775598143,-5.8071373477991015
任务二,234.375,右提示,F3,-1.7995286141871252,-1.0737818755917758,-1.2979380754873027
任务二,234.375,右提示,Fz,3.570078627960946,4.168746437393891,1.243425814811158
任务二,234.375,右提示,F4,-0.2913345075792533,-0.29356065577007406,-2.073014157589813
任务二,242.1875,左提示,F3,-16.444279336271176,-16.249791399367076,-6.473987105275054
任务二,242.1875,左提示,Fz,-0.08223288526473005,-0.26427752476779537,-1.791176950615308
任务二,242.1875,左提示,F4,-2.1617093203894377,-2.6449597485875236,-4.172801564968212
任务二,242.1875,右提示,F3,-1.4633925098638083,-1.119578550021953,-0.37154842458898846
任务二,242.1875,右提示,Fz,4.159164781108941,4.485933146560955,2.2477490022909765
任务二,242.1875,右提示,F4,0.3090725096093694,-0.035783534358889035,-0.771131917095579
任务二,250.0,左提示,F3,-16.343667364598737,-15.749398281527526,-5.608499244825237
任务二,250.0,左提示,Fz,0.5017864010981983,0.5301920815154196,-0.7033064078439466
任务二,250.0,左提示,F4,-1.80480875637525,-2.1968956552937655,-2.4795152520681927
任务二,250.0,右提示,F3,-1.0440452032235266,-1.2489149496284893,0.5946943914043415
任务二,250.0,右提示,Fz,4.822445900592795,4.838998397212763,3.2953290864846214
任务二,250.0,右提示,F4,0.9959704136805625,0.6144001906935914,0.6145698072856596
任务二,257.8125,左提示,F3,-16.09471997942501,-15.495457441455851,-4.896869946230129
任务二,257.8125,左提示,Fz,1.2136287122195806,1.2040922466634472,0.14436634026436496
任务二,257.8125,左提示,F4,-1.3450916776985622,-1.7065252739978485,-1.116378578177976
任务二,257.8125,右提示,F3,-0.5557776676368382,-1.170831146421464,1.3603920227921202
任务二,257.8125,右提示,Fz,5.543232654707012,5.185280072293855,4.110804669230276
任务二,257.8125,右提示,F4,1.7519860264216267,1.3898125528351288,1.767301940979305
任务二,265.625,左提示,F3,-15.735509812095867,-15.31241929750309,-4.493515728477169
任务二,265.625,左提示,Fz,2.0148044696928746,1.8300391158634866,0.5309850504905124
任务二,265.625,左提示,F4,-0.8161834676971944,-1.1090886931120503,-0.39210039681693154
任务二,265.625,右提示,F3,-0.016803807434099927,-0.7114572280637224,1.7394582701304215
任务二,265.625,右提示,Fz,6.301115279098889,5.506155070339962,4.473212158307164
任务二,265.625,右提示,F4,2.5557135479808,2.013217155340945,2.4308568076950983
任务二,273.4375,左提示,F3,-15.304109493957188,-14.969129573098048,-4.440389188705437
任务二,273.4375,左提示,Fz,2.866824095111539,2.5969332647467294,0.41445100645574295
任务二,273.4375,左提示,F4,-0.2517095097089781,-0.35356213301493256,-0.38134251109459527
任务二,273.4375,右提示,F3,0.554662473054325,0.08404290226757283,1.682693612830321
任务二,273.4375,右提示,Fz,7.075684009415731,5.994849244392017,4.337309811680204
任务二,273.4375,右提示,F4,3.3857471785063202,2.594703489274354,2.5355413133736024
任务二,281.25,左提示,F3,-14.838591656354861,-14.517038768142916,-4.680858183792482
任务二,281.25,左提示,Fz,3.7311980100690354,3.476576436633191,-0.10605990121446614
任务二,281.25,左提示,F4,0.314704812928265,0.37245222062391736,-0.9634837718769359
任务二,281.25,右提示,F3,1.1404072694980805,0.8796630845594064,1.2631646881963705
任务二,281.25,右提示,Fz,7.846529081304844,6.732100648747197,3.7970800345518168
任务二,281.25,右提示,F4,4.220681118146427,3.3232760884183614,2.1608914310450476
任务二,289.0625,左提示,F3,-14.377028930634754,-14.018936076634375,-5.117194500883352
任务二,289.0625,左提示,Fz,4.56943663615882,4.435203477210383,-0.857566990074441
任务二,289.0625,左提示,F4,0.8494341168767061,1.015374600672251,-1.9141957055730572
任务二,289.0625,右提示,F3,1.7222166775668053,1.4923619592522344,0.6130285540676729
任务二,289.0625,右提示,Fz,8.593240730413525,7.718047698411995,3.0239326481240663
任务二,289.0625,右提示,F4,5.03910956704936,4.335309069846154,1.4703306415913615
任务二,296.875,左提示,F3,-13.957493948142751,-13.683979489777139,-5.65581069589162
任务二,296.875,左提示,Fz,5.343050394974354,5.285202887631179,-1.6897281998878715
任务二,296.875,左提示,F4,1.3188530187985226,1.4659911135092907,-3.0255206014078166
任务二,296.875,右提示,F3,2.2818767929301402,1.9352838542405202,-0.13891768702806623
任务二,296.875,右提示,Fz,9.295409192389078,8.792514564261364,2.168488266415497
任务二,296.875,右提示,F4,5.819626725363358,5.5025155684023535,0.6137903551987962
任务二,304.6875,左提示,F3,-13.618059340224736,-13.682668392613898,-6.2250872668824515
任务二,304.6875,左提示,Fz,6.013549708109098,5.83940727798929,-2.4831121926347897
任务二,304.6875,左提示,F4,1.6893361353558873,1.6652602128858325,-4.1273130813305885
任务二,304.6875,右提示,F3,2.801173711257727,2.385490038469647,-0.890269953087156
任务二,304.6875,右提示,Fz,9.932624702878812,9.84360619031107,1.3530594449390865
任务二,304.6875,右提示,F4,6.540826793236663,6.626693991335433,-0.28102880947235764
任务二,312.5,左提示,F3,-13.396797738226585,-14.138012437505383,-6.771338516373778
任务二,312.5,左提示,Fz,6.542444997156508,5.936938269313497,-3.1659797538644825
任务二,312.5,左提示,F4,1.9272580832109742,1.54100612407158,-5.107143196698848
任务二,312.5,右提示,F3,3.2618935282191988,2.9240153052336315,-1.568450035720194
任务二,312.5,右提示,Fz,10.48447749753002,10.739654154584109,0.6505241762893013
任务二,312.5,右提示,F4,7.181303970817508,7.512088437406366,-1.1295871999928053
任务二,320.3125,左提示,F3,-13.331781773494178,-14.753014548320266,-7.2538254238599125
任务二,320.3125,左提示,Fz,6.891246683710046,5.866190089459856,-3.680486269902839
任务二,320.3125,左提示,F4,1.9989934790259607,1.392233063002731,-5.876591659276169
任务二,320.3125,右提示,F3,3.645822339484208,3.5454337677280865,-2.1211848991111375
任务二,320.3125,右提示,Fz,10.930557811990013,11.454560162745624,0.11985841245226844
任务二,320.3125,右提示,F4,7.7196524582541395,8.177373387212,-1.8582420165898395
任务二,328.125,左提示,F3,-13.461084077373396,-15.122177002462948,-7.641080569629059
任务二,328.125,左提示,Fz,7.021465189363167,6.011339628405196,-3.998530314717772
任务二,328.125,左提示,F4,1.8709169394630152,1.4212400871472024,-6.386377020027148
任务二,328.125,右提示,F3,3.9347462407223843,3.9954630212406785,-2.5157425415994594
任务二,328.125,右提示,Fz,11.250455881906085,11.839361504755328,-0.21217387143397293
任务二,328.125,右提示,F4,8.134466455694788,8.604283577270923,-2.4232305295765917
任务二,335.9375,左提示,F3,-13.81892072573141,-15.013971097616023,-7.911796178697053
任务二,335.9375,左提示,Fz,6.898619574529546,6.517138247020494,-4.096775409793492
任务二,335.9375,左提示,F4,1.5130371042787685,1.5699824572454233,-6.601220458187173
任务二,335.9375,右提示,F3,4.112044761337514,4.189685164140718,-2.7340056649084765
任务二,335.9375,右提示,Fz,11.425635362824366,11.896811781582363,-0.3229959978518374
任务二,335.9375,右提示,F4,8.406265416306951,8.837257551367992,-2.7853392124055865
任务二,343.75,左提示,F3,-14.39467533699547,-14.779199810038207,-8.052575479758145
任务二,343.75,左提示,Fz,6.534829325907819,6.906398666158824,-3.9772636858653243
任务二,343.75,左提示,F4,0.9376081317028477,1.3562201991927303,-6.519002321908682
任务二,343.75,右提示,F3,4.179621097892761,4.334964907876289,-2.773239867154203
任务二,343.75,右提示,Fz,11.459338416614727,11.840647464958725,-0.21726440781749934
任务二,343.75,右提示,F4,8.537949859606876,8.97849126713277,-2.932454786484574
任务二,351.5625,左提示,F3,-15.148807363502542,-14.783908267369117,-8.056699132529038
任务二,351.5625,左提示,Fz,5.972278721348222,6.752327362354514,-3.6391401391973033
任务二,351.5625,左提示,F4,0.184139353173272,0.6028122808470595,-6.1407887048968295
任务二,351.5625,右提示,F3,4.151329199957345,4.7549810566155575,-2.6385825226527775
任务二,351.5625,右提示,Fz,11.368857854388196,12.037443980899704,0.10430031392373047
任务二,351.5625,右提示,F4,8.546859702755196,9.232024306276283,-2.8503100133735098
任务二,359.375,左提示,F3,-16.041294188154758,-15.143865313696528,-7.92037657046649
任务二,359.375,左提示,Fz,5.25365311855351,6.0562348827147865,-3.0982074070254466
任务二,359.375,左提示,F4,-0.7074056469851389,-0.47987891985398434,-5.48791884785041
任务二,359.375,右提示,F3,4.041222196317259,5.268717819165253,-2.342192453060604
任务二,359.375,右提示,Fz,11.171720664743134,12.34702292221354,0.6226966392171694
任务二,359.375,右提示,F4,8.450575519539953,9.44100769382719,-2.5437834864909425
任务二,367.1875,左提示,F3,-17.03211319385425,-15.594495335899188,-7.642432115299021
任务二,367.1875,左提示,Fz,4.421637875226445,5.323369116047375,-2.35929758512555
任务二,367.1875,左提示,F4,-1.6970632844475562,-1.3752609680061578,-4.572870653195194
任务二,367.1875,右提示,F3,3.8633532157584867,5.364300721530776,-1.8966370339934333
任务二,367.1875,右提示,Fz,10.885453836277918,12.232931063121947,1.3313416175589337
任务二,367.1875,右提示,F4,8.266677883749168,9.211195300356543,-2.007945983812654
任务二,375.0,左提示,F3,-18.081241763503137,-16.12501264662346,-7.222785758676202
任务二,375.0,左提示,Fz,3.5189183490697804,4.748921856819909,-1.4405255609402616
任务二,375.0,左提示,F4,-2.7448699748891574,-2.0603815243603822,-3.4220677178816965
任务二,375.0,右提示,F3,3.6317753870670177,4.672800777047604,-1.3170542889172472
任务二,375.0,右提示,Fz,10.52758435759091,11.26527286697571,2.2091404156834913
任务二,375.0,右提示,F4,8.012747369170878,8.293823720614448,-1.253850502553817
任务二,382.8125,左提示,F3,-19.148657280003547,-16.972917137792937,-6.663988935990624
任务二,382.8125,左提示,Fz,2.588179897786275,4.152008993395843,-0.34792526895857384
任务二,382.8125,左提示,F4,-3.81086213398512,-2.813278191752979,-2.050083298815779
任务二,382.8125,右提示,F3,3.360541839028839,3.5026144253762754,-0.6169496932690053
任务二,382.8125,右提示,Fz,10.115639217280481,9.80466681216781,3.249018797942645
任务二,382.8125,右提示,F4,7.706364549593115,7.114482083664182,-0.2815916035479107
任务二,390.625,左提示,F3,-20.194337126257622,-18.50760392472396,-5.970374948546884
任务二,390.625,左提示,Fz,1.6721078790786925,3.116574828873007,0.8980427644594412
任务二,390.625,左提示,F4,-4.8550761774106155,-3.9838539613164947,-0.48543175473395084
任务二,390.625,右提示,F3,3.063705700429944,2.4581331609168773,0.18816725091939004
任务二,390.625,右提示,Fz,9.667145403945007,8.54744854877042,4.428534477648445
任务二,390.625,右提示,F4,7.365109998803914,6.301688267562757,0.8916698354937628
任务二,398.4375,左提示,F3,-21.17825868516748,-20.500437408803965,-5.149391983787373
任务二,398.4375,左提示,Fz,0.8133876506497861,1.692855436555857,2.288861884923002
任务二,398.4375,左提示,F4,-5.837548520840824,-5.368648460504537,1.2558331637076128
任务二,398.4375,右提示,F3,2.755320100056315,2.0210552539606543,1.0848379295970443
任务二,398.4375,右提示,Fz,9.19962990618285,7.977270468165419,5.73938279007001
任务二,398.4375,右提示,F4,7.006564290591308,6.163603677167776,2.259796908494501
任务二,406.25,左提示,F3,-22.060399339635254,-22.389727840821593,-4.210298675454748
任务二,406.25,左提示,Fz,0.05470457020231634,0.18590300055243192,3.801022349899805
任务二,406.25,左提示,F4,-6.7183155799509215,-6.674994477801776,3.143601925342648
任务二,406.25,右提示,F3,2.449438166693943,1.990072731380406,2.0578335472608127
任务二,406.25,右提示,Fz,8.730619712592379,7.82672242970236,7.157346611614724
任务二,406.25,右提示,F4,6.648307998743326,6.273081714221262,3.799237790499833
任务二,414.0625,左提示,F3,-22.80073647256307,-23.68407282710762,-3.165202720814378
任务二,414.0625,左提示,Fz,-0.5612560045609585,-1.0164783709560306,5.423587215903844
任务二,414.0625,左提示,F4,-7.457413770416078,-7.64272021367853,5.161033358067723
任务二,414.0625,右提示,F3,2.1601130291288175,1.8017364118488888,3.09426357179452
任务二,414.0625,右提示,Fz,8.27764181177197,7.583353560629584,8.672992998907219
任务二,414.0625,右提示,F4,6.307921697048011,6.090998783130607,5.4984403137198345
任务二,421.875,左提示,F3,-23.35947360319256,-24.482944537301208,-2.0275494807164143
任务二,421.875,左提示,Fz,-0.9920364419823466,-1.8666721565180149,7.13052083189466
任务二,421.875,左提示,F4,-8.015054348992216,-8.376226044704156,7.277067860095078
任务二,421.875,右提示,F3,1.9014397228350401,1.0748977145216116,4.179469483923645
任务二,421.875,右提示,Fz,7.858262784502896,6.996858707569851,10.260699194626744
任务二,421.875,右提示,F4,6.0030557669800135,5.5094035834905695,7.3286400132674805
任务二,429.6875,左提示,F3,-23.712835235752884,-24.96246080653367,-0.8129021877001538
任务二,429.6875,左提示,Fz,-1.2113127205858836,-2.332933708288255,8.909411273069573
任务二,429.6875,左提示,F4,-8.363835464059935,-8.890016483696353,9.47478678309192
任务二,429.6875,右提示,F3,1.6904822285819403,0.21996742738666164,5.30131567944432
任务二,429.6875,右提示,Fz,7.492854182096243,6.515352703917161,11.910533632892344
任务二,429.6875,右提示,F4,5.756306225474338,5.0763218189873225,9.274536080598521
任务二,437.5,左提示,F3,-23.863401965947325,-25.23217283785714,0.462911132866569
任务二,437.5,左提示,Fz,-1.219302189859225,-2.4523678361550405,10.733267924228512
任务二,437.5,左提示,F4,-8.496732915498415,-9.206444917387767,11.723371024978356
任务二,437.5,右提示,F3,1.5491887333123806,-0.028759121624680084,6.446077854951397
任务二,437.5,右提示,Fz,7.206402007466623,6.659298451227685,13.59659574426488
任务二,437.5,右提示,F4,5.598405144814126,5.2520730318997355,11.304554829168813
任务二,445.3125,左提示,F3,-23.816209501611038,-25.145432953794693,1.783236377594229
任务二,445.3125,左提示,Fz,-1.018694570503043,-2.134521680554844,12.590365202216683
任务二,445.3125,左提示,F4,-8.408620714060097,-9.128378608035348,14.007624350494536
任务二,445.3125,右提示,F3,1.4999623955966683,0.7407654462553674,7.603026034447257
任务二,445.3125,右提示,Fz,7.0243221070858635,7.507726611424608,15.310093267202808
任务二,445.3125,右提示,F4,5.5608424838686155,6.017119498681471,13.402778714853163
任务二,453.125,左提示,F3,-23.576293550579113,-24.763536137629025,3.1324363657323797
任务二,453.125,左提示,Fz,-0.6121795832180084,-1.5482442571303139,14.4551411751505
任务二,453.125,左提示,F4,-8.094372870497399,-8.733580865507946,16.299065724484215
任务二,453.125,右提示,F3,1.5652063740051112,2.055864560053487,8.760168311545009
任务二,453.125,右提示,Fz,6.972030327425789,8.382922527415875,17.02669922192776
任务二,453.125,右提示,F4,5.675108201507063,6.763854157464991,15.538235866459637
任务二,460.9375,左提示,F3,-23.148689820686673,-24.105662803275727,4.495120567325465
任务二,460.9375,左提示,Fz,-0.0024469487047937555,-0.8281230866965825,16.318698001866412
任务二,460.9375,左提示,F4,-7.54886339556275,-8.104575467153147,18.586134754846245
任务二,460.9375,右提示,F3,1.767323827108017,3.1786758500383527,9.908909409558383
任务二,460.9375,右提示,Fz,7.074942514958226,8.665794185207073,18.74042691622087
任务二,460.9375,右提示,F4,5.972692256598705,7.023753158887624,17.69747562944588
任务二,468.75,左提示,F3,-22.53843401976885,-23.20166724868968,5.857756503004163
任务二,468.75,左提示,Fz,0.8078136123359309,-0.03434435889192666,18.15857646441967
任务二,468.75,左提示,F4,-6.766966300008585,-7.343440065767767,20.844176492608486
任务二,468.75,右提示,F3,2.128717913475697,3.69675751905061,11.039540523405876
任务二,468.75,右提示,Fz,7.358474516155006,8.304575487991832,20.429811808364946
任务二,468.75,右提示,F4,6.485084608012787,6.835700112636622,19.852591483787386
任务二,476.5625,左提示,F3,-21.75056185566075,-21.85789893797632,7.20767870093272
任务二,476.5625,左提示,Fz,1.815912379203493,1.1680410518354292,19.969881209692314
任务二,476.5625,左提示,F4,-5.743555594587331,-6.175704062279397,23.06630058392859
任务二,476.5625,右提示,F3,2.6717917916784533,3.920324360988528,12.145959321132894
任务二,476.5625,右提示,Fz,7.848042177487951,8.015956742738757,22.09254956639759
任务二,476.5625,右提示,F4,7.243775214618561,6.905321585233823,21.994438491159915
任务二,484.375,左提示,F3,-20.790109036197503,-20.17133305929876,8.534495517607095
任务二,484.375,左提示,Fz,3.0191596311972213,2.9124122471400526,21.733965025540076
任务二,484.375,左提示,F4,-4.473505290051412,-4.577344435857226,25.2322826201522
任务二,484.375,右提示,F3,3.4189486202865984,4.32371593711991,13.220904450146543
任务二,484.375,右提示,Fz,8.569061345428885,8.465791536857463,23.710533055307256
任务二,484.375,右提示,F4,8.280254035285264,7.8476193121159765,24.099457884078255
任务二,492.1875,左提示,F3,-19.66211126921423,-18.38562801681179,9.828875656458854
任务二,492.1875,左提示,Fz,4.414865647616445,5.04766452298349,23.45018285160375
任务二,492.1875,左提示,F4,-2.9516893971532596,-2.6931207841211444,27.340058602223834
任务二,492.1875,右提示,F3,4.392591557870439,5.180829504093343,14.260728741200978
任务二,492.1875,右提示,Fz,9.546947866449642,9.7981491865571,25.285260159078277
任务二,492.1875,右提示,F4,9.626011028882147,9.717470697906364,26.163521852965275
任务二,500.0,左提示,F3,-18.371604262546043,-16.831619478427907,11.083785789987624
任务二,500.0,左提示,Fz,6.000340707760492,7.114097471978517,25.103568534914338
