record,original_trial_index,cue_sample_index,cue_time_s,cue_side,cue_side_text,target_time_s,target_time_source,task_type,q1_trial_index,q1_trial_key,q1_mapping_error_s,q1_final_drop,eeg_quality,response_channel_label,response_event_count,response_raw,response_code,t_act_s,response_time_s,response_side,choice_side,choice_side_text,response_decode_status,response_declared_code,response_bout_code_sequence,target_side,correct_response_side,target_time_schedule_proxy_s,scheduled_rt_proxy_s,reaction_time_s,rt_status,correct,correctness_status,is_omission,response_marker_present,omission_status,behavior_label_status
VisualCogB_Task-1,7,20378,79.6015625,-1,left,81.8015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,6.0,VisualCogB_Task-1:q1_006,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,81.81640625,81.81640625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,81.8015625,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,8,22478,87.8046875,-1,left,90.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,7.0,VisualCogB_Task-1:q1_007,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,90.0234375,90.0234375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,90.0046875,0.018749999999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,9,24782,96.8046875,-1,left,99.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,8.0,VisualCogB_Task-1:q1_008,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,99.0234375,99.0234375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,99.0046875,0.018749999999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,10,26963,105.32421875,1,right,107.52421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,9.0,VisualCogB_Task-1:q1_009,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,107.5390625,107.5390625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,107.52421875,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,11,29103,113.68359375,-1,left,115.88359375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,10.0,VisualCogB_Task-1:q1_010,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,115.90234375,115.90234375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,115.88359375,0.018749999999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,12,31236,122.015625,1,right,124.215625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,11.0,VisualCogB_Task-1:q1_011,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,124.234375,124.234375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,124.215625,0.018749999999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,13,33360,130.3125,1,right,132.5125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,132.53125,132.53125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,132.5125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,14,35553,138.87890625,-1,left,141.07890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,12.0,VisualCogB_Task-1:q1_012,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,141.09375,141.09375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,141.07890625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,15,37666,147.1328125,1,right,149.3328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,13.0,VisualCogB_Task-1:q1_013,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,149.34765625,149.34765625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,149.3328125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,16,39798,155.4609375,-1,left,157.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,14.0,VisualCogB_Task-1:q1_014,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,157.67578125,157.67578125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,157.6609375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,17,41899,163.66796875,-1,left,165.86796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,15.0,VisualCogB_Task-1:q1_015,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,165.8828125,165.8828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,165.86796875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,18,44055,172.08984375,1,right,174.28984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,16.0,VisualCogB_Task-1:q1_016,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,174.30859375,174.30859375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,174.28984375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,19,46168,180.34375,-1,left,182.54375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,17.0,VisualCogB_Task-1:q1_017,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,182.55859375,182.55859375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,182.54375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,20,48304,188.6875,1,right,190.8875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,18.0,VisualCogB_Task-1:q1_018,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,190.90625,190.90625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,190.8875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,21,50461,197.11328125,1,right,199.31328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,19.0,VisualCogB_Task-1:q1_019,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,199.328125,199.328125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,199.31328125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,22,52617,205.53515625,1,right,207.73515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,207.75390625,207.75390625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,207.73515625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,23,54762,213.9140625,1,right,216.1140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,20.0,VisualCogB_Task-1:q1_020,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,216.12890625,216.12890625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,216.1140625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,24,56882,222.1953125,1,right,224.3953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,224.4140625,224.4140625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,224.3953125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,25,58975,230.37109375,1,right,232.57109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,21.0,VisualCogB_Task-1:q1_021,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,232.58984375,232.58984375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,232.57109375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,26,61072,238.5625,1,right,240.7625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,22.0,VisualCogB_Task-1:q1_022,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,240.77734375,240.77734375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,240.7625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,27,63176,246.78125,1,right,248.98125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,23.0,VisualCogB_Task-1:q1_023,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,249.0,249.0,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,248.98125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,28,65365,255.33203125,1,right,257.53203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,24.0,VisualCogB_Task-1:q1_024,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,257.546875,257.546875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,257.53203125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,29,67489,263.62890625,-1,left,265.82890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,25.0,VisualCogB_Task-1:q1_025,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,265.84765625,265.84765625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,265.82890625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,30,69694,272.2421875,1,right,274.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,26.0,VisualCogB_Task-1:q1_026,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,274.45703125,274.45703125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,274.4421875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,31,71822,280.5546875,-1,left,282.7546875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,27.0,VisualCogB_Task-1:q1_027,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,282.76953125,282.76953125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,282.7546875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,32,73895,288.65234375,-1,left,290.85234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,28.0,VisualCogB_Task-1:q1_028,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,290.8671875,290.8671875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,290.85234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,33,76035,297.01171875,1,right,299.21171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,29.0,VisualCogB_Task-1:q1_029,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,299.23046875,299.23046875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,299.21171875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,34,78188,305.421875,-1,left,307.621875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,30.0,VisualCogB_Task-1:q1_030,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,307.63671875,307.63671875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,307.621875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,35,80340,313.828125,-1,left,316.028125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,316.046875,316.046875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,316.028125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,36,82429,321.98828125,-1,left,324.18828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,31.0,VisualCogB_Task-1:q1_031,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,324.203125,324.203125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,324.18828125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,37,84649,330.66015625,-1,left,332.86015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,32.0,VisualCogB_Task-1:q1_032,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,332.87890625,332.87890625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,332.86015625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,38,86790,339.0234375,1,right,341.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,33.0,VisualCogB_Task-1:q1_033,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,341.23828125,341.23828125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,341.2234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,39,88926,347.3671875,1,right,349.5671875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,34.0,VisualCogB_Task-1:q1_034,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,349.5859375,349.5859375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,349.5671875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,40,91091,355.82421875,-1,left,358.02421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,35.0,VisualCogB_Task-1:q1_035,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,358.0390625,358.0390625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,358.02421875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,41,93191,364.02734375,1,right,366.22734375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,36.0,VisualCogB_Task-1:q1_036,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,366.24609375,366.24609375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,366.22734375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,42,95340,372.421875,1,right,374.621875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,37.0,VisualCogB_Task-1:q1_037,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,374.640625,374.640625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,374.621875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,43,97457,380.69140625,1,right,382.89140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,38.0,VisualCogB_Task-1:q1_038,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,382.90625,382.90625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,382.89140625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,44,99705,389.47265625,1,right,391.67265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,39.0,VisualCogB_Task-1:q1_039,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,391.69140625,391.69140625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,391.67265625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,45,101998,398.4296875,-1,left,400.6296875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,400.64453125,400.64453125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,400.6296875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,46,104198,407.0234375,-1,left,409.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,409.23828125,409.23828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,409.2234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,47,106294,415.2109375,1,right,417.4109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,40.0,VisualCogB_Task-1:q1_040,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,417.4296875,417.4296875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,417.4109375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,48,108395,423.41796875,1,right,425.61796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,41.0,VisualCogB_Task-1:q1_041,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,425.6328125,425.6328125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,1,1,425.61796875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,49,110568,431.90625,-1,left,434.10625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,42.0,VisualCogB_Task-1:q1_042,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,434.12109375,434.12109375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,434.10625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,50,112656,440.0625,1,right,442.2625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,43.0,VisualCogB_Task-1:q1_043,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,442.28125,442.28125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,442.2625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,51,114757,448.26953125,-1,left,450.46953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,44.0,VisualCogB_Task-1:q1_044,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,450.484375,450.484375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,450.46953125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,52,116897,456.62890625,1,right,458.82890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,45.0,VisualCogB_Task-1:q1_045,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,458.84765625,458.84765625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,458.82890625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,53,118978,464.7578125,-1,left,466.9578125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,466.97265625,466.97265625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,466.9578125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,54,121067,472.91796875,1,right,475.11796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,46.0,VisualCogB_Task-1:q1_046,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,475.1328125,475.1328125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,475.11796875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,55,123211,481.29296875,-1,left,483.49296875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,47.0,VisualCogB_Task-1:q1_047,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,483.5078125,483.5078125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,483.49296875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-1,56,125304,489.46875,1,right,491.66875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,48.0,VisualCogB_Task-1:q1_048,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,491.68359375,491.68359375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,491.66875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
