record,original_trial_index,cue_sample_index,cue_time_s,cue_side,cue_side_text,target_time_s,target_time_source,task_type,q1_trial_index,q1_trial_key,q1_mapping_error_s,q1_final_drop,eeg_quality,response_channel_label,response_event_count,response_raw,response_code,t_act_s,response_time_s,response_side,choice_side,choice_side_text,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,cue_direction,target_time_schedule_proxy_s,scheduled_rt_proxy_s,reaction_time_s,rt_status,cue_response_direction_consistent,direction_consistency_status,cue_interval_action_marker_count,has_channel9_action_marker_in_cue_interval,response_marker_present,behavior_label_status,eeg_trial_available,q1_quality_pass,response_pre_window_available,deadline_s
VisualCogB_Task-1,13,33360,130.3125,1,right,132.5125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,132.53125,132.53125,right,1,right,decoded_from_declared_channel_code,1.0,1,129.3125,135.3125,33104,34641,True,341,True,341,132.53125,declared_response_code_observed,1.33203125,133.86328125,1,132.5125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,14,35553,138.87890625,-1,left,141.07890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,12.0,VisualCogB_Task-1:q1_012,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,141.09375,141.09375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,137.87890625,143.87890625,35297,36834,True,264,True,264,141.09375,declared_response_code_observed,1.03125,142.125,-1,141.07890625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,15,37666,147.1328125,1,right,149.3328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,13.0,VisualCogB_Task-1:q1_013,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,149.34765625,149.34765625,right,1,right,decoded_from_declared_channel_code,1.0,1,146.1328125,152.1328125,37410,38947,True,280,True,280,149.34765625,declared_response_code_observed,1.09375,150.44140625,1,149.3328125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,16,39798,155.4609375,-1,left,157.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,14.0,VisualCogB_Task-1:q1_014,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,157.67578125,157.67578125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,154.4609375,160.4609375,39542,41079,True,249,True,249,157.67578125,declared_response_code_observed,0.97265625,158.6484375,-1,157.6609375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,17,41899,163.66796875,-1,left,165.86796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,15.0,VisualCogB_Task-1:q1_015,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,165.8828125,165.8828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,162.66796875,168.66796875,41643,43180,True,303,True,303,165.8828125,declared_response_code_observed,1.18359375,167.06640625,-1,165.86796875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,18,44055,172.08984375,1,right,174.28984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,16.0,VisualCogB_Task-1:q1_016,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,174.30859375,174.30859375,right,1,right,decoded_from_declared_channel_code,1.0,1,171.08984375,177.08984375,43799,45336,True,260,True,260,174.30859375,declared_response_code_observed,1.015625,175.32421875,1,174.28984375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,19,46168,180.34375,-1,left,182.54375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,17.0,VisualCogB_Task-1:q1_017,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,182.55859375,182.55859375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,179.34375,185.34375,45912,47449,True,286,True,286,182.55859375,declared_response_code_observed,1.1171875,183.67578125,-1,182.54375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,20,48304,188.6875,1,right,190.8875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,18.0,VisualCogB_Task-1:q1_018,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,190.90625,190.90625,right,1,right,decoded_from_declared_channel_code,1.0,1,187.6875,193.6875,48048,49585,True,304,True,304,190.90625,declared_response_code_observed,1.1875,192.09375,1,190.8875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,21,50461,197.11328125,1,right,199.31328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,19.0,VisualCogB_Task-1:q1_019,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,199.328125,199.328125,right,1,right,decoded_from_declared_channel_code,1.0,1,196.11328125,202.11328125,50205,51742,True,307,True,307,199.328125,declared_response_code_observed,1.19921875,200.52734375,1,199.31328125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,22,52617,205.53515625,1,right,207.73515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,207.75390625,207.75390625,right,1,right,decoded_from_declared_channel_code,1.0,1,204.53515625,210.53515625,52361,53898,True,292,True,292,207.75390625,declared_response_code_observed,1.140625,208.89453125,1,207.73515625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,23,54762,213.9140625,1,right,216.1140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,20.0,VisualCogB_Task-1:q1_020,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,216.12890625,216.12890625,right,1,right,decoded_from_declared_channel_code,1.0,1,212.9140625,218.9140625,54506,56043,True,268,True,268,216.12890625,declared_response_code_observed,1.046875,217.17578125,1,216.1140625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,24,56882,222.1953125,1,right,224.3953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,224.4140625,224.4140625,right,1,right,decoded_from_declared_channel_code,1.0,1,221.1953125,227.1953125,56626,58163,True,241,True,241,224.4140625,declared_response_code_observed,0.94140625,225.35546875,1,224.3953125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,25,58975,230.37109375,1,right,232.57109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,21.0,VisualCogB_Task-1:q1_021,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,232.58984375,232.58984375,right,1,right,decoded_from_declared_channel_code,1.0,1,229.37109375,235.37109375,58719,60256,True,245,True,245,232.58984375,declared_response_code_observed,0.95703125,233.546875,1,232.57109375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,26,61072,238.5625,1,right,240.7625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,22.0,VisualCogB_Task-1:q1_022,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,240.77734375,240.77734375,right,1,right,decoded_from_declared_channel_code,1.0,1,237.5625,243.5625,60816,62353,True,253,True,253,240.77734375,declared_response_code_observed,0.98828125,241.765625,1,240.7625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,27,63176,246.78125,1,right,248.98125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,23.0,VisualCogB_Task-1:q1_023,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,249.0,249.0,right,1,right,decoded_from_declared_channel_code,1.0,1,245.78125,251.78125,62920,64457,True,337,True,337,249.0,declared_response_code_observed,1.31640625,250.31640625,1,248.98125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,28,65365,255.33203125,1,right,257.53203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,24.0,VisualCogB_Task-1:q1_024,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,257.546875,257.546875,right,1,right,decoded_from_declared_channel_code,1.0,1,254.33203125,260.33203125,65109,66646,True,275,True,275,257.546875,declared_response_code_observed,1.07421875,258.62109375,1,257.53203125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,29,67489,263.62890625,-1,left,265.82890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,25.0,VisualCogB_Task-1:q1_025,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,265.84765625,265.84765625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,262.62890625,268.62890625,67233,68770,True,354,True,354,265.84765625,declared_response_code_observed,1.3828125,267.23046875,-1,265.82890625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,30,69694,272.2421875,1,right,274.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,26.0,VisualCogB_Task-1:q1_026,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,274.45703125,274.45703125,right,1,right,decoded_from_declared_channel_code,1.0,1,271.2421875,277.2421875,69438,70975,True,276,True,276,274.45703125,declared_response_code_observed,1.078125,275.53515625,1,274.4421875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,31,71822,280.5546875,-1,left,282.7546875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,27.0,VisualCogB_Task-1:q1_027,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,282.76953125,282.76953125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,279.5546875,285.5546875,71566,73103,True,220,True,220,282.76953125,declared_response_code_observed,0.859375,283.62890625,-1,282.7546875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,32,73895,288.65234375,-1,left,290.85234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,28.0,VisualCogB_Task-1:q1_028,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,290.8671875,290.8671875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,287.65234375,293.65234375,73639,75176,True,288,True,288,290.8671875,declared_response_code_observed,1.125,291.9921875,-1,290.85234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,33,76035,297.01171875,1,right,299.21171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,29.0,VisualCogB_Task-1:q1_029,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,299.23046875,299.23046875,right,1,right,decoded_from_declared_channel_code,1.0,1,296.01171875,302.01171875,75779,77316,True,301,True,301,299.23046875,declared_response_code_observed,1.17578125,300.40625,1,299.21171875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,34,78188,305.421875,-1,left,307.621875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,30.0,VisualCogB_Task-1:q1_030,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,307.63671875,307.63671875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,304.421875,310.421875,77932,79469,True,302,True,302,307.63671875,declared_response_code_observed,1.1796875,308.81640625,-1,307.621875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,35,80340,313.828125,-1,left,316.028125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,316.046875,316.046875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,312.828125,318.828125,80084,81621,True,239,True,239,316.046875,declared_response_code_observed,0.93359375,316.98046875,-1,316.028125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,36,82429,321.98828125,-1,left,324.18828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,31.0,VisualCogB_Task-1:q1_031,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,324.203125,324.203125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,320.98828125,326.98828125,82173,83710,True,369,True,369,324.203125,declared_response_code_observed,1.44140625,325.64453125,-1,324.18828125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,37,84649,330.66015625,-1,left,332.86015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,32.0,VisualCogB_Task-1:q1_032,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,332.87890625,332.87890625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,329.66015625,335.66015625,84393,85930,True,291,True,291,332.87890625,declared_response_code_observed,1.13671875,334.015625,-1,332.86015625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,38,86790,339.0234375,1,right,341.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,33.0,VisualCogB_Task-1:q1_033,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,341.23828125,341.23828125,right,1,right,decoded_from_declared_channel_code,1.0,1,338.0234375,344.0234375,86534,88071,True,287,True,287,341.23828125,declared_response_code_observed,1.12109375,342.359375,1,341.2234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,39,88926,347.3671875,1,right,349.5671875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,34.0,VisualCogB_Task-1:q1_034,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,349.5859375,349.5859375,right,1,right,decoded_from_declared_channel_code,1.0,1,346.3671875,352.3671875,88670,90207,True,315,True,315,349.5859375,declared_response_code_observed,1.23046875,350.81640625,1,349.5671875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,40,91091,355.82421875,-1,left,358.02421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,35.0,VisualCogB_Task-1:q1_035,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,358.0390625,358.0390625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,354.82421875,360.82421875,90835,92372,True,251,True,251,358.0390625,declared_response_code_observed,0.98046875,359.01953125,-1,358.02421875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,41,93191,364.02734375,1,right,366.22734375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,36.0,VisualCogB_Task-1:q1_036,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,366.24609375,366.24609375,right,1,right,decoded_from_declared_channel_code,1.0,1,363.02734375,369.02734375,92935,94472,True,296,True,296,366.24609375,declared_response_code_observed,1.15625,367.40234375,1,366.22734375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,42,95340,372.421875,1,right,374.621875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,37.0,VisualCogB_Task-1:q1_037,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,374.640625,374.640625,right,1,right,decoded_from_declared_channel_code,1.0,1,371.421875,377.421875,95084,96621,True,263,True,263,374.640625,declared_response_code_observed,1.02734375,375.66796875,1,374.621875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,43,97457,380.69140625,1,right,382.89140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,38.0,VisualCogB_Task-1:q1_038,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,382.90625,382.90625,right,1,right,decoded_from_declared_channel_code,1.0,1,379.69140625,385.69140625,97201,98738,True,395,True,395,382.90625,declared_response_code_observed,1.54296875,384.44921875,1,382.89140625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,44,99705,389.47265625,1,right,391.67265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,39.0,VisualCogB_Task-1:q1_039,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,391.69140625,391.69140625,right,1,right,decoded_from_declared_channel_code,1.0,1,388.47265625,394.47265625,99449,100986,True,438,True,438,391.69140625,declared_response_code_observed,1.7109375,393.40234375,1,391.67265625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,45,101998,398.4296875,-1,left,400.6296875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,400.64453125,400.64453125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,397.4296875,403.4296875,101742,103279,True,348,True,348,400.64453125,declared_response_code_observed,1.359375,402.00390625,-1,400.6296875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,46,104198,407.0234375,-1,left,409.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,409.23828125,409.23828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,406.0234375,412.0234375,103942,105479,True,245,True,245,409.23828125,declared_response_code_observed,0.95703125,410.1953125,-1,409.2234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,47,106294,415.2109375,1,right,417.4109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,40.0,VisualCogB_Task-1:q1_040,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,417.4296875,417.4296875,right,1,right,decoded_from_declared_channel_code,1.0,1,414.2109375,420.2109375,106038,107575,True,250,True,250,417.4296875,declared_response_code_observed,0.9765625,418.40625,1,417.4109375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,48,108395,423.41796875,1,right,425.61796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,41.0,VisualCogB_Task-1:q1_041,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,425.6328125,425.6328125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,422.41796875,428.41796875,108139,109676,True,323,True,323,425.6328125,declared_response_code_observed,1.26171875,426.89453125,1,425.61796875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,49,110568,431.90625,-1,left,434.10625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,42.0,VisualCogB_Task-1:q1_042,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,434.12109375,434.12109375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,430.90625,436.90625,110312,111849,True,239,True,239,434.12109375,declared_response_code_observed,0.93359375,435.0546875,-1,434.10625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,50,112656,440.0625,1,right,442.2625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,43.0,VisualCogB_Task-1:q1_043,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,442.28125,442.28125,right,1,right,decoded_from_declared_channel_code,1.0,1,439.0625,445.0625,112400,113937,True,251,True,251,442.28125,declared_response_code_observed,0.98046875,443.26171875,1,442.2625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,51,114757,448.26953125,-1,left,450.46953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,44.0,VisualCogB_Task-1:q1_044,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,450.484375,450.484375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,447.26953125,453.26953125,114501,116038,True,290,True,290,450.484375,declared_response_code_observed,1.1328125,451.6171875,-1,450.46953125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,52,116897,456.62890625,1,right,458.82890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,45.0,VisualCogB_Task-1:q1_045,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,458.84765625,458.84765625,right,1,right,decoded_from_declared_channel_code,1.0,1,455.62890625,461.62890625,116641,118178,True,227,True,227,458.84765625,declared_response_code_observed,0.88671875,459.734375,1,458.82890625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,53,118978,464.7578125,-1,left,466.9578125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,466.97265625,466.97265625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,463.7578125,469.7578125,118722,120259,True,238,True,238,466.97265625,declared_response_code_observed,0.9296875,467.90234375,-1,466.9578125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-1,54,121067,472.91796875,1,right,475.11796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,46.0,VisualCogB_Task-1:q1_046,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,475.1328125,475.1328125,right,1,right,decoded_from_declared_channel_code,1.0,1,471.91796875,477.91796875,120811,122348,True,292,True,292,475.1328125,declared_response_code_observed,1.140625,476.2734375,1,475.11796875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,55,123211,481.29296875,-1,left,483.49296875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,47.0,VisualCogB_Task-1:q1_047,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,483.5078125,483.5078125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,480.29296875,486.29296875,122955,124492,True,240,True,240,483.5078125,declared_response_code_observed,0.9375,484.4453125,-1,483.49296875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-1,56,125304,489.46875,1,right,491.66875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,48.0,VisualCogB_Task-1:q1_048,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,491.68359375,491.68359375,right,1,right,decoded_from_declared_channel_code,1.0,1,488.46875,494.46875,125048,126585,True,256,True,256,491.68359375,declared_response_code_observed,1.0,492.68359375,1,491.66875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
