station,time,beam,height,spectral_width,snr,radial_velocity
b,2025-08-02 00:06:00,FOURTH,5020.0,1.4,15.3,0.8
b,2025-08-02 00:06:00,FOURTH,5140.0,0.9,8.9,0.5
b,2025-08-02 00:06:00,FOURTH,5260.0,0.6,4.6,0.2
b,2025-08-02 00:06:00,FOURTH,5380.0,0.5,,0.0
b,2025-08-02 00:06:00,FOURTH,5500.0,0.5,,-0.0
b,2025-08-02 00:06:00,FOURTH,5620.0,1.1,6.4,-0.2
b,2025-08-02 00:06:00,FOURTH,5740.0,1.5,8.6,-0.1
b,2025-08-02 00:06:00,FOURTH,5860.0,1.5,11.7,-0.1
b,2025-08-02 00:06:00,FOURTH,5980.0,0.5,,0.3
b,2025-08-02 00:06:00,FOURTH,6100.0,0.6,4.3,0.5
b,2025-08-02 00:06:00,FOURTH,6220.0,,,
b,2025-08-02 00:06:00,FOURTH,6340.0,,,
b,2025-08-02 00:06:00,FOURTH,6460.0,,,
b,2025-08-02 00:06:00,FOURTH,6580.0,,,
b,2025-08-02 00:06:00,FOURTH,6700.0,,,
b,2025-08-02 00:06:00,FOURTH,6820.0,,,
b,2025-08-02 00:06:00,FOURTH,6940.0,,,
b,2025-08-02 00:06:00,FOURTH,7060.0,,,
b,2025-08-02 00:06:00,FOURTH,7180.0,,,
b,2025-08-02 00:06:00,FOURTH,7300.0,,,
b,2025-08-02 00:06:00,FOURTH,7420.0,,,
b,2025-08-02 00:06:00,FOURTH,7540.0,,,
b,2025-08-02 00:06:00,FOURTH,7660.0,,,
b,2025-08-02 00:06:00,FOURTH,7780.0,,,
b,2025-08-02 00:06:00,FOURTH,7900.0,,,
b,2025-08-02 00:06:00,FOURTH,8020.0,,,
b,2025-08-02 00:06:00,FOURTH,8140.0,,,
b,2025-08-02 00:06:00,FOURTH,8260.0,,,
b,2025-08-02 00:06:00,FOURTH,8380.0,,,
b,2025-08-02 00:06:00,FOURTH,8500.0,,,-0.0
b,2025-08-02 00:06:00,FOURTH,8620.0,1.7,21.0,-0.0
b,2025-08-02 00:06:00,FOURTH,8740.0,1.5,19.3,-0.0
b,2025-08-02 00:06:00,FOURTH,8860.0,2.7,22.3,-0.0
b,2025-08-02 00:06:00,FOURTH,8980.0,2.9,27.2,-0.0
b,2025-08-02 00:06:00,FOURTH,9100.0,3.9,27.9,-0.0
b,2025-08-02 00:06:00,FOURTH,9220.0,4.6,26.9,-0.0
b,2025-08-02 00:06:00,FOURTH,9340.0,10.5,38.6,-0.0
b,2025-08-02 00:06:00,FOURTH,9460.0,15.9,48.3,-0.0
b,2025-08-02 00:06:00,FOURTH,9580.0,16.6,49.0,-0.0
b,2025-08-02 00:06:00,FIFTH,100.0,2.3,25.2,0.3
b,2025-08-02 00:06:00,FIFTH,220.0,3.0,28.1,0.1
b,2025-08-02 00:06:00,FIFTH,340.0,2.3,24.4,-0.2
b,2025-08-02 00:06:00,FIFTH,460.0,1.7,27.8,-0.4
b,2025-08-02 00:06:00,FIFTH,580.0,1.7,26.7,-0.8
b,2025-08-02 00:06:00,FIFTH,700.0,1.6,28.5,-1.0
b,2025-08-02 00:06:00,FIFTH,820.0,1.7,23.6,-1.1
b,2025-08-02 00:06:00,FIFTH,940.0,1.4,20.3,-1.1
b,2025-08-02 00:06:00,FIFTH,1060.0,1.4,20.2,-1.0
b,2025-08-02 00:06:00,FIFTH,1180.0,1.5,28.2,-0.8
b,2025-08-02 00:06:00,FIFTH,1300.0,1.1,13.6,-0.8
b,2025-08-02 00:06:00,FIFTH,1420.0,1.4,17.8,-0.9
b,2025-08-02 00:06:00,FIFTH,1540.0,1.3,19.1,-0.9
b,2025-08-02 00:06:00,FIFTH,1660.0,1.0,11.7,-0.9
b,2025-08-02 00:06:00,FIFTH,1780.0,1.3,13.4,-0.8
b,2025-08-02 00:06:00,FIFTH,1900.0,0.8,8.0,-0.9
b,2025-08-02 00:06:00,FIFTH,2020.0,0.7,6.0,-0.8
b,2025-08-02 00:06:00,FIFTH,2140.0,0.8,7.2,-0.6
b,2025-08-02 00:06:00,FIFTH,2260.0,0.9,11.0,-0.5
b,2025-08-02 00:06:00,FIFTH,2380.0,0.8,6.9,-0.6
b,2025-08-02 00:06:00,FIFTH,2500.0,1.1,7.3,-0.6
b,2025-08-02 00:06:00,FIFTH,2620.0,0.7,5.8,-0.4
b,2025-08-02 00:06:00,FIFTH,2740.0,0.8,5.9,-0.6
b,2025-08-02 00:06:00,FIFTH,2860.0,0.6,4.8,-0.7
b,2025-08-02 00:06:00,FIFTH,2980.0,0.7,7.3,-0.6
b,2025-08-02 00:06:00,FIFTH,3100.0,1.1,19.0,-0.5
b,2025-08-02 00:06:00,FIFTH,3220.0,0.9,13.2,-0.5
b,2025-08-02 00:06:00,FIFTH,3340.0,0.4,4.3,-0.6
b,2025-08-02 00:06:00,FIFTH,3460.0,1.0,6.3,-0.6
b,2025-08-02 00:06:00,FIFTH,3580.0,1.0,8.9,-0.6
b,2025-08-02 00:06:00,FIFTH,3700.0,0.6,4.4,-0.6
b,2025-08-02 00:06:00,FIFTH,3820.0,0.5,4.3,-0.6
b,2025-08-02 00:06:00,FIFTH,3940.0,0.2,,-0.8
b,2025-08-02 00:06:00,FIFTH,4060.0,,,
b,2025-08-02 00:06:00,FIFTH,4180.0,,,
b,2025-08-02 00:06:00,FIFTH,4300.0,,,-0.3
b,2025-08-02 00:06:00,FIFTH,4420.0,0.7,4.9,-0.2
b,2025-08-02 00:06:00,FIFTH,4540.0,0.5,4.7,-0.2
b,2025-08-02 00:06:00,FIFTH,4660.0,0.5,,-0.2
b,2025-08-02 00:06:00,FIFTH,4780.0,0.5,4.1,0.0
b,2025-08-02 00:06:00,FIFTH,4900.0,,,0.2
b,2025-08-02 00:06:00,FIFTH,5020.0,,,0.2
b,2025-08-02 00:06:00,FIFTH,5140.0,,,-0.1
b,2025-08-02 00:06:00,FIFTH,5260.0,0.6,5.0,0.1
b,2025-08-02 00:06:00,FIFTH,5380.0,0.5,4.1,0.2
b,2025-08-02 00:06:00,FIFTH,5500.0,,,0.3
b,2025-08-02 00:06:00,FIFTH,5620.0,0.6,4.5,0.5
b,2025-08-02 00:06:00,FIFTH,5740.0,0.9,6.8,0.5
b,2025-08-02 00:06:00,FIFTH,5860.0,1.2,8.8,0.5
b,2025-08-02 00:06:00,FIFTH,5980.0,0.8,7.0,0.3
b,2025-08-02 00:06:00,FIFTH,6100.0,,,0.2
b,2025-08-02 00:06:00,FIFTH,6220.0,,,
b,2025-08-02 00:06:00,FIFTH,6340.0,,,
b,2025-08-02 00:06:00,FIFTH,6460.0,,,
b,2025-08-02 00:06:00,FIFTH,6580.0,,,
b,2025-08-02 00:06:00,FIFTH,6700.0,,,
b,2025-08-02 00:06:00,FIFTH,6820.0,,,
b,2025-08-02 00:06:00,FIFTH,6940.0,,,
b,2025-08-02 00:06:00,FIFTH,7060.0,,,
b,2025-08-02 00:06:00,FIFTH,7180.0,,,
b,2025-08-02 00:06:00,FIFTH,7300.0,,,
b,2025-08-02 00:06:00,FIFTH,7420.0,,,
b,2025-08-02 00:06:00,FIFTH,7540.0,,,
b,2025-08-02 00:06:00,FIFTH,7660.0,,,
b,2025-08-02 00:06:00,FIFTH,7780.0,,,
b,2025-08-02 00:06:00,FIFTH,7900.0,,,
b,2025-08-02 00:06:00,FIFTH,8020.0,,,
b,2025-08-02 00:06:00,FIFTH,8140.0,,,
b,2025-08-02 00:06:00,FIFTH,8260.0,,,
b,2025-08-02 00:06:00,FIFTH,8380.0,,,
b,2025-08-02 00:06:00,FIFTH,8500.0,,,-0.0
b,2025-08-02 00:06:00,FIFTH,8620.0,1.5,20.8,-0.0
b,2025-08-02 00:06:00,FIFTH,8740.0,1.5,18.7,-0.0
b,2025-08-02 00:06:00,FIFTH,8860.0,2.7,25.0,-0.0
b,2025-08-02 00:06:00,FIFTH,8980.0,3.7,28.3,-0.1
b,2025-08-02 00:06:00,FIFTH,9100.0,7.5,33.4,-0.1
b,2025-08-02 00:06:00,FIFTH,9220.0,10.7,35.4,-0.1
b,2025-08-02 00:06:00,FIFTH,9340.0,9.9,38.5,-0.1
b,2025-08-02 00:06:00,FIFTH,9460.0,8.4,36.9,-0.0
b,2025-08-02 00:06:00,FIFTH,9580.0,9.4,38.0,-0.0
b,2025-08-02 00:06:00,FIRST,100.0,2.3,24.6,0.9
b,2025-08-02 00:06:00,FIRST,340.0,1.7,18.6,0.9
b,2025-08-02 00:06:00,FIRST,580.0,2.0,19.1,0.8
b,2025-08-02 00:06:00,FIRST,820.0,1.9,14.4,0.8
b,2025-08-02 00:06:00,FIRST,1060.0,1.8,17.6,0.3
b,2025-08-02 00:06:00,FIRST,1300.0,1.4,12.1,-0.2
b,2025-08-02 00:06:00,FIRST,1540.0,1.2,15.0,-0.9
b,2025-08-02 00:06:00,FIRST,1780.0,1.0,10.8,-1.4
b,2025-08-02 00:06:00,FIRST,2020.0,1.5,19.3,-1.6
b,2025-08-02 00:06:00,FIRST,2260.0,1.3,11.5,-1.7
b,2025-08-02 00:06:00,FIRST,2500.0,0.5,9.0,-1.6
b,2025-08-02 00:06:00,FIRST,2740.0,0.6,12.5,-1.5
b,2025-08-02 00:06:00,FIRST,2980.0,0.2,6.2,-1.4
b,2025-08-02 00:06:00,FIRST,3220.0,0.7,12.3,-1.3
b,2025-08-02 00:06:00,FIRST,3460.0,0.7,10.4,-1.2
b,2025-08-02 00:06:00,FIRST,3700.0,0.5,8.1,-1.2
b,2025-08-02 00:06:00,FIRST,3940.0,0.4,8.2,-1.2
b,2025-08-02 00:06:00,FIRST,4180.0,0.1,,-1.1
b,2025-08-02 00:06:00,FIRST,4420.0,0.1,,-1.0
b,2025-08-02 00:06:00,FIRST,4660.0,0.4,5.2,-1.0
b,2025-08-02 00:06:00,FIRST,4900.0,0.1,4.1,-1.3
b,2025-08-02 00:06:00,FIRST,5140.0,,,-1.5
b,2025-08-02 00:06:00,FIRST,5380.0,0.6,8.1,-1.8
b,2025-08-02 00:06:00,FIRST,5620.0,1.2,9.7,-1.9
b,2025-08-02 00:06:00,FIRST,5860.0,1.8,14.9,-1.9
b,2025-08-02 00:06:00,FIRST,6100.0,1.3,13.8,-1.9
b,2025-08-02 00:06:00,FIRST,6340.0,,,-1.8
b,2025-08-02 00:06:00,FIRST,6580.0,,,
b,2025-08-02 00:06:00,FIRST,6820.0,,,
b,2025-08-02 00:06:00,FIRST,7060.0,,,
b,2025-08-02 00:06:00,FIRST,7300.0,,,
b,2025-08-02 00:06:00,FIRST,7540.0,,,
b,2025-08-02 00:06:00,FIRST,7780.0,,,
b,2025-08-02 00:06:00,FIRST,8020.0,,,
b,2025-08-02 00:06:00,FIRST,8260.0,,,
b,2025-08-02 00:06:00,FIRST,8500.0,,,
b,2025-08-02 00:06:00,FIRST,8740.0,,,
b,2025-08-02 00:06:00,FIRST,8980.0,,,
b,2025-08-02 00:06:00,FIRST,9220.0,,,
b,2025-08-02 00:06:00,FIRST,9460.0,,,
b,2025-08-02 00:06:00,FIRST,9700.0,,,
b,2025-08-02 00:06:00,FIRST,9940.0,,,
b,2025-08-02 00:06:00,FIRST,10180.0,,,
b,2025-08-02 00:06:00,FIRST,10420.0,,,
b,2025-08-02 00:06:00,FIRST,10660.0,,,
b,2025-08-02 00:06:00,FIRST,10900.0,,,
b,2025-08-02 00:06:00,FIRST,11140.0,,,
b,2025-08-02 00:06:00,FIRST,11380.0,,,
b,2025-08-02 00:06:00,FIRST,11620.0,,,
b,2025-08-02 00:06:00,FIRST,11860.0,,,
b,2025-08-02 00:06:00,FIRST,12100.0,,,
b,2025-08-02 00:06:00,SECOND,100.0,2.9,29.8,1.5
b,2025-08-02 00:06:00,SECOND,340.0,2.2,25.1,1.5
b,2025-08-02 00:06:00,SECOND,580.0,2.4,29.6,1.4
b,2025-08-02 00:06:00,SECOND,820.0,2.3,28.1,1.4
b,2025-08-02 00:06:00,SECOND,1060.0,2.4,26.5,1.2
b,2025-08-02 00:06:00,SECOND,1300.0,2.0,21.6,0.9
b,2025-08-02 00:06:00,SECOND,1540.0,1.8,15.7,0.5
b,2025-08-02 00:06:00,SECOND,1780.0,1.2,19.5,0.2
b,2025-08-02 00:06:00,SECOND,2020.0,1.5,27.2,-0.1
b,2025-08-02 00:06:00,SECOND,2260.0,1.0,13.0,-0.1
b,2025-08-02 00:06:00,SECOND,2500.0,0.6,10.7,-0.1
b,2025-08-02 00:06:00,SECOND,2740.0,0.7,10.4,-0.0
b,2025-08-02 00:06:00,SECOND,2980.0,0.7,12.0,-0.0
b,2025-08-02 00:06:00,SECOND,3220.0,1.1,22.4,-0.0
b,2025-08-02 00:06:00,SECOND,3460.0,0.8,10.4,0.1
b,2025-08-02 00:06:00,SECOND,3700.0,0.6,8.4,0.2
b,2025-08-02 00:06:00,SECOND,3940.0,0.5,7.7,0.2
b,2025-08-02 00:06:00,SECOND,4180.0,0.3,4.3,0.4
b,2025-08-02 00:06:00,SECOND,4420.0,0.7,9.4,0.5
b,2025-08-02 00:06:00,SECOND,4660.0,1.4,14.8,0.5
b,2025-08-02 00:06:00,SECOND,4900.0,1.0,16.7,0.4
b,2025-08-02 00:06:00,SECOND,5140.0,0.8,12.7,0.2
b,2025-08-02 00:06:00,SECOND,5380.0,0.7,6.4,0.0
b,2025-08-02 00:06:00,SECOND,5620.0,0.8,7.2,0.0
b,2025-08-02 00:06:00,SECOND,5860.0,0.8,7.5,0.0
b,2025-08-02 00:06:00,SECOND,6100.0,0.3,,0.1
b,2025-08-02 00:06:00,SECOND,6340.0,0.2,,0.2
b,2025-08-02 00:06:00,SECOND,6580.0,,,
b,2025-08-02 00:06:00,SECOND,6820.0,,,
b,2025-08-02 00:06:00,SECOND,7060.0,,,
b,2025-08-02 00:06:00,SECOND,7300.0,,,
b,2025-08-02 00:06:00,SECOND,7540.0,,,
b,2025-08-02 00:06:00,SECOND,7780.0,,,
b,2025-08-02 00:06:00,SECOND,8020.0,,,
b,2025-08-02 00:06:00,SECOND,8260.0,,,
b,2025-08-02 00:06:00,SECOND,8500.0,,,
b,2025-08-02 00:06:00,SECOND,8740.0,,,
b,2025-08-02 00:06:00,SECOND,8980.0,,,
b,2025-08-02 00:06:00,SECOND,9220.0,,,
b,2025-08-02 00:06:00,SECOND,9460.0,,,
b,2025-08-02 00:06:00,SECOND,9700.0,,,
b,2025-08-02 00:06:00,SECOND,9940.0,,,
b,2025-08-02 00:06:00,SECOND,10180.0,,,
b,2025-08-02 00:06:00,SECOND,10420.0,,,
b,2025-08-02 00:06:00,SECOND,10660.0,,,
b,2025-08-02 00:06:00,SECOND,10900.0,,,
b,2025-08-02 00:06:00,SECOND,11140.0,,,
b,2025-08-02 00:06:00,SECOND,11380.0,,,
b,2025-08-02 00:06:00,SECOND,11620.0,,,
b,2025-08-02 00:06:00,SECOND,11860.0,,,
b,2025-08-02 00:06:00,SECOND,12100.0,,,
b,2025-08-02 00:06:00,THIRD,100.0,2.1,26.3,2.0
b,2025-08-02 00:06:00,THIRD,340.0,2.8,30.5,2.0
b,2025-08-02 00:06:00,THIRD,580.0,3.4,34.2,2.0
b,2025-08-02 00:06:00,THIRD,820.0,2.9,31.7,2.0
b,2025-08-02 00:06:00,THIRD,1060.0,2.8,32.2,2.0
b,2025-08-02 00:06:00,THIRD,1300.0,2.4,26.6,2.0
b,2025-08-02 00:06:00,THIRD,1540.0,2.2,20.1,1.8
b,2025-08-02 00:06:00,THIRD,1780.0,1.9,19.7,1.7
b,2025-08-02 00:06:00,THIRD,2020.0,1.3,17.9,1.5
b,2025-08-02 00:06:00,THIRD,2260.0,1.4,19.5,1.5
b,2025-08-02 00:06:00,THIRD,2500.0,0.7,16.8,1.5
b,2025-08-02 00:06:00,THIRD,2740.0,1.1,9.7,1.5
b,2025-08-02 00:06:00,THIRD,2980.0,0.7,7.6,1.4
b,2025-08-02 00:06:00,THIRD,3220.0,0.7,14.3,1.3
b,2025-08-02 00:06:00,THIRD,3460.0,1.1,15.7,1.4
b,2025-08-02 00:06:00,THIRD,3700.0,0.7,12.7,1.5
b,2025-08-02 00:06:00,THIRD,3940.0,0.5,9.7,1.5
b,2025-08-02 00:06:00,THIRD,4180.0,0.4,6.5,1.9
b,2025-08-02 00:06:00,THIRD,4420.0,0.8,14.7,2.0
b,2025-08-02 00:06:00,THIRD,4660.0,1.1,21.2,2.1
b,2025-08-02 00:06:00,THIRD,4900.0,1.0,18.3,2.0
b,2025-08-02 00:06:00,THIRD,5140.0,0.8,14.7,1.9
b,2025-08-02 00:06:00,THIRD,5380.0,0.7,8.7,1.8
b,2025-08-02 00:06:00,THIRD,5620.0,0.8,8.0,1.9
b,2025-08-02 00:06:00,THIRD,5860.0,0.7,9.9,2.0
b,2025-08-02 00:06:00,THIRD,6100.0,0.7,9.3,2.1
b,2025-08-02 00:06:00,THIRD,6340.0,0.3,4.7,2.2
b,2025-08-02 00:06:00,THIRD,6580.0,,,
b,2025-08-02 00:06:00,THIRD,6820.0,,,
b,2025-08-02 00:06:00,THIRD,7060.0,,,
b,2025-08-02 00:06:00,THIRD,7300.0,,,
b,2025-08-02 00:06:00,THIRD,7540.0,,,
b,2025-08-02 00:06:00,THIRD,7780.0,,,
b,2025-08-02 00:06:00,THIRD,8020.0,,,
b,2025-08-02 00:06:00,THIRD,8260.0,,,
b,2025-08-02 00:06:00,THIRD,8500.0,,,
b,2025-08-02 00:06:00,THIRD,8740.0,,,
b,2025-08-02 00:06:00,THIRD,8980.0,,,
b,2025-08-02 00:06:00,THIRD,9220.0,,,
b,2025-08-02 00:06:00,THIRD,9460.0,,,
b,2025-08-02 00:06:00,THIRD,9700.0,,,
b,2025-08-02 00:06:00,THIRD,9940.0,,,
b,2025-08-02 00:06:00,THIRD,10180.0,,,
b,2025-08-02 00:06:00,THIRD,10420.0,,,
b,2025-08-02 00:06:00,THIRD,10660.0,,,
b,2025-08-02 00:06:00,THIRD,10900.0,,,
b,2025-08-02 00:06:00,THIRD,11140.0,,,
b,2025-08-02 00:06:00,THIRD,11380.0,,,
b,2025-08-02 00:06:00,THIRD,11620.0,,,
b,2025-08-02 00:06:00,THIRD,11860.0,,,
b,2025-08-02 00:06:00,THIRD,12100.0,,,
b,2025-08-02 00:06:00,FOURTH,100.0,5.8,17.9,2.8
b,2025-08-02 00:06:00,FOURTH,340.0,3.9,29.1,2.9
b,2025-08-02 00:06:00,FOURTH,580.0,4.2,34.2,2.9
b,2025-08-02 00:06:00,FOURTH,820.0,3.4,30.5,3.0
b,2025-08-02 00:06:00,FOURTH,1060.0,3.6,31.0,2.9
b,2025-08-02 00:06:00,FOURTH,1300.0,3.1,26.7,2.5
b,2025-08-02 00:06:00,FOURTH,1540.0,2.5,19.3,1.8
b,2025-08-02 00:06:00,FOURTH,1780.0,2.1,19.9,1.1
b,2025-08-02 00:06:00,FOURTH,2020.0,1.0,15.0,0.8
b,2025-08-02 00:06:00,FOURTH,2260.0,1.1,10.5,0.6
b,2025-08-02 00:06:00,FOURTH,2500.0,0.8,12.9,0.7
b,2025-08-02 00:06:00,FOURTH,2740.0,0.4,11.5,0.5
b,2025-08-02 00:06:00,FOURTH,2980.0,1.1,16.9,0.5
b,2025-08-02 00:06:00,FOURTH,3220.0,0.9,12.8,0.6
b,2025-08-02 00:06:00,FOURTH,3460.0,0.5,12.5,0.4
b,2025-08-02 00:06:00,FOURTH,3700.0,0.8,6.1,0.4
b,2025-08-02 00:06:00,FOURTH,3940.0,0.4,8.3,0.4
b,2025-08-02 00:06:00,FOURTH,4180.0,0.5,9.7,0.3
b,2025-08-02 00:06:00,FOURTH,4420.0,0.3,5.3,0.5
b,2025-08-02 00:06:00,FOURTH,4660.0,1.1,11.4,0.6
b,2025-08-02 00:06:00,FOURTH,4900.0,1.2,16.8,0.6
b,2025-08-02 00:06:00,FOURTH,5140.0,0.8,13.4,0.4
b,2025-08-02 00:06:00,FOURTH,5380.0,0.4,5.0,0.0
b,2025-08-02 00:06:00,FOURTH,5620.0,0.5,7.8,-0.2
b,2025-08-02 00:06:00,FOURTH,5860.0,1.2,7.8,-0.3
b,2025-08-02 00:06:00,FOURTH,6100.0,0.9,6.7,-0.4
b,2025-08-02 00:06:00,FOURTH,6340.0,,,-0.3
b,2025-08-02 00:06:00,FOURTH,6580.0,,,
b,2025-08-02 00:06:00,FOURTH,6820.0,,,
b,2025-08-02 00:06:00,FOURTH,7060.0,,,
b,2025-08-02 00:06:00,FOURTH,7300.0,,,
b,2025-08-02 00:06:00,FOURTH,7540.0,,,
b,2025-08-02 00:06:00,FOURTH,7780.0,,,
b,2025-08-02 00:06:00,FOURTH,8020.0,,,
b,2025-08-02 00:06:00,FOURTH,8260.0,,,
b,2025-08-02 00:06:00,FOURTH,8500.0,,,
b,2025-08-02 00:06:00,FOURTH,8740.0,,,
b,2025-08-02 00:06:00,FOURTH,8980.0,,,
b,2025-08-02 00:06:00,FOURTH,9220.0,,,
b,2025-08-02 00:06:00,FOURTH,9460.0,,,
b,2025-08-02 00:06:00,FOURTH,9700.0,,,
b,2025-08-02 00:06:00,FOURTH,9940.0,,,
b,2025-08-02 00:06:00,FOURTH,10180.0,,,
b,2025-08-02 00:06:00,FOURTH,10420.0,,,
b,2025-08-02 00:06:00,FOURTH,10660.0,,,
b,2025-08-02 00:06:00,FOURTH,10900.0,,,
b,2025-08-02 00:06:00,FOURTH,11140.0,,,
b,2025-08-02 00:06:00,FOURTH,11380.0,,,
b,2025-08-02 00:06:00,FOURTH,11620.0,,,
b,2025-08-02 00:06:00,FOURTH,11860.0,,,
b,2025-08-02 00:06:00,FOURTH,12100.0,,,
b,2025-08-02 00:06:00,FIFTH,100.0,1.5,22.0,-0.0
b,2025-08-02 00:06:00,FIFTH,340.0,2.0,15.2,-0.1
b,2025-08-02 00:06:00,FIFTH,580.0,3.0,23.4,-0.1
b,2025-08-02 00:06:00,FIFTH,820.0,1.9,15.4,-0.2
b,2025-08-02 00:06:00,FIFTH,1060.0,2.5,27.5,-0.6
b,2025-08-02 00:06:00,FIFTH,1300.0,1.5,15.4,-0.7
b,2025-08-02 00:06:00,FIFTH,1540.0,1.5,18.9,-0.9
b,2025-08-02 00:06:00,FIFTH,1780.0,0.9,9.9,-0.8
b,2025-08-02 00:06:00,FIFTH,2020.0,1.5,15.0,-0.9
b,2025-08-02 00:06:00,FIFTH,2260.0,0.8,10.8,-0.9
b,2025-08-02 00:06:00,FIFTH,2500.0,0.8,13.8,-0.8
b,2025-08-02 00:06:00,FIFTH,2740.0,0.9,10.5,-0.5
b,2025-08-02 00:06:00,FIFTH,2980.0,,,-0.6
b,2025-08-02 00:06:00,FIFTH,3220.0,2.1,33.6,-0.6
b,2025-08-02 00:06:00,FIFTH,3460.0,0.4,9.2,-0.1
b,2025-08-02 00:06:00,FIFTH,3700.0,0.5,9.7,-0.1
b,2025-08-02 00:06:00,FIFTH,3940.0,0.4,,-0.1
b,2025-08-02 00:06:00,FIFTH,4180.0,0.1,,0.4
b,2025-08-02 00:06:00,FIFTH,4420.0,0.4,17.5,0.5
b,2025-08-02 00:06:00,FIFTH,4660.0,,,0.4
b,2025-08-02 00:06:00,FIFTH,4900.0,0.5,6.2,0.2
b,2025-08-02 00:06:00,FIFTH,5140.0,0.3,4.6,0.0
b,2025-08-02 00:06:00,FIFTH,5380.0,0.4,5.9,0.0
b,2025-08-02 00:06:00,FIFTH,5620.0,0.4,4.1,0.2
b,2025-08-02 00:06:00,FIFTH,5860.0,1.0,8.4,0.4
b,2025-08-02 00:06:00,FIFTH,6100.0,1.1,8.6,0.6
b,2025-08-02 00:06:00,FIFTH,6340.0,,,0.6
b,2025-08-02 00:06:00,FIFTH,6580.0,,,
b,2025-08-02 00:06:00,FIFTH,6820.0,,,
b,2025-08-02 00:06:00,FIFTH,7060.0,,,
b,2025-08-02 00:06:00,FIFTH,7300.0,,,
b,2025-08-02 00:06:00,FIFTH,7540.0,,,
b,2025-08-02 00:06:00,FIFTH,7780.0,,,
b,2025-08-02 00:06:00,FIFTH,8020.0,,,
b,2025-08-02 00:06:00,FIFTH,8260.0,,,
b,2025-08-02 00:06:00,FIFTH,8500.0,,,
b,2025-08-02 00:06:00,FIFTH,8740.0,,,
b,2025-08-02 00:06:00,FIFTH,8980.0,,,
b,2025-08-02 00:06:00,FIFTH,9220.0,,,
b,2025-08-02 00:06:00,FIFTH,9460.0,,,
b,2025-08-02 00:06:00,FIFTH,9700.0,,,
b,2025-08-02 00:06:00,FIFTH,9940.0,,,
b,2025-08-02 00:06:00,FIFTH,10180.0,,,
b,2025-08-02 00:06:00,FIFTH,10420.0,,,
b,2025-08-02 00:06:00,FIFTH,10660.0,,,
b,2025-08-02 00:06:00,FIFTH,10900.0,,,
b,2025-08-02 00:06:00,FIFTH,11140.0,,,
b,2025-08-02 00:06:00,FIFTH,11380.0,,,
b,2025-08-02 00:06:00,FIFTH,11620.0,,,
b,2025-08-02 00:06:00,FIFTH,11860.0,,,
b,2025-08-02 00:06:00,FIFTH,12100.0,,,
b,2025-08-02 00:12:00,FIRST,100.0,3.1,36.5,0.7
b,2025-08-02 00:12:00,FIRST,160.0,3.1,35.1,0.8
b,2025-08-02 00:12:00,FIRST,220.0,2.3,33.6,0.8
b,2025-08-02 00:12:00,FIRST,280.0,2.3,29.7,0.8
b,2025-08-02 00:12:00,FIRST,340.0,2.0,24.7,0.8
b,2025-08-02 00:12:00,FIRST,400.0,2.0,24.9,0.7
b,2025-08-02 00:12:00,FIRST,460.0,1.8,23.4,0.5
b,2025-08-02 00:12:00,FIRST,520.0,2.2,28.7,0.1
b,2025-08-02 00:12:00,FIRST,580.0,1.9,18.1,-0.2
b,2025-08-02 00:12:00,FIRST,640.0,1.0,15.4,-0.5
b,2025-08-02 00:12:00,FIRST,700.0,1.5,14.7,-0.7
b,2025-08-02 00:12:00,FIRST,760.0,1.6,12.4,-0.9
b,2025-08-02 00:12:00,FIRST,820.0,1.5,10.9,-1.0
b,2025-08-02 00:12:00,FIRST,880.0,1.3,9.6,-1.1
b,2025-08-02 00:12:00,FIRST,940.0,1.4,8.6,-1.2
b,2025-08-02 00:12:00,FIRST,1000.0,1.1,7.3,-1.2
b,2025-08-02 00:12:00,FIRST,1060.0,1.0,5.5,-1.2
b,2025-08-02 00:12:00,FIRST,1120.0,0.7,5.0,-1.3
b,2025-08-02 00:12:00,FIRST,1180.0,,,
b,2025-08-02 00:12:00,FIRST,1240.0,,,
b,2025-08-02 00:12:00,FIRST,1300.0,,,
b,2025-08-02 00:12:00,FIRST,1360.0,,,
b,2025-08-02 00:12:00,FIRST,1420.0,,,
b,2025-08-02 00:12:00,FIRST,1480.0,,,
b,2025-08-02 00:12:00,FIRST,1540.0,,,-1.5
b,2025-08-02 00:12:00,FIRST,1600.0,0.4,4.4,-1.5
b,2025-08-02 00:12:00,FIRST,1660.0,0.7,8.4,-1.5
b,2025-08-02 00:12:00,FIRST,1720.0,0.1,,-1.5
b,2025-08-02 00:12:00,FIRST,1780.0,,,
b,2025-08-02 00:12:00,FIRST,1840.0,,,
b,2025-08-02 00:12:00,FIRST,1900.0,,,
b,2025-08-02 00:12:00,FIRST,1960.0,,,
b,2025-08-02 00:12:00,FIRST,2020.0,,,
b,2025-08-02 00:12:00,FIRST,2080.0,,,
b,2025-08-02 00:12:00,FIRST,2140.0,,,
b,2025-08-02 00:12:00,FIRST,2200.0,,,
b,2025-08-02 00:12:00,FIRST,2260.0,,,
b,2025-08-02 00:12:00,FIRST,2320.0,,,
b,2025-08-02 00:12:00,FIRST,2380.0,,,
b,2025-08-02 00:12:00,FIRST,2440.0,,,
b,2025-08-02 00:12:00,FIRST,2500.0,,,
b,2025-08-02 00:12:00,FIRST,2560.0,,,
b,2025-08-02 00:12:00,FIRST,2620.0,,,
